deposit_id,user_id,deposit_date,amount_eur,payment_method,status
D719525,U141751,2025-07-29,64.8,Card,Failed
D719526,U118547,2026-01-16,411.13,Google Pay,Completed
D719527,U132602,2025-04-08,62.12,Apple Pay,Completed
D719528,U137994,2026-08-05,70.57,Bank Transfer,Completed
D719529,U103144,2025-09-13,10.0,Bank Transfer,Completed
D719530,U143144,2026-07-24,19.21,Bank Transfer,Completed
D719531,U118514,2026-07-27,273.61,Apple Pay,Completed
D719532,U149473,2025-09-07,72.47,Apple Pay,Completed
D719533,U134509,2025-10-13,404.49,Card,Completed
D719534,U100434,2025-04-24,268.91,Card,Completed
D719535,U100416,2026-06-06,246.33,Apple Pay,Completed
D719536,U149164,2026-02-21,554.96,Bank Transfer,Completed
D719537,U117237,2025-12-24,172.1,Bank Transfer,Completed
D719538,U109731,2026-01-11,78.73,Card,Completed
D719539,U122144,2025-05-23,216.57,Card,Completed
D719540,U113243,2025-10-19,174.77,Bank Transfer,Completed
D719541,U142681,2025-06-20,824.42,Apple Pay,Completed
D719542,U118227,2025-11-18,29.28,Card,Completed
D719543,U141795,2025-11-16,257.92,Apple Pay,Completed
D719544,U113608,2026-03-24,1261.66,Card,Completed
D719545,U121813,2025-12-26,422.1,Card,Completed
D719546,U105130,2026-06-09,1251.27,Bank Transfer,Completed
D719547,U114516,2025-07-28,294.94,Apple Pay,Completed
D719548,U129832,2025-02-14,587.26,Card,Completed
D719549,U114053,2025-09-26,98.01,Card,Completed
D719550,U121771,2026-03-01,42.22,Bank Transfer,Completed
D719551,U105429,2026-01-07,92.12,Google Pay,Completed
D719552,U120492,2026-04-26,112.15,Card,Completed
D719553,U101373,2025-04-23,464.13,Bank Transfer,Completed
D719554,U140542,2025-04-27,374.94,Card,Completed
D719555,U125798,2025-09-16,28.49,Card,Completed
D719556,U128299,2026-01-11,956.05,Card,Completed
D719557,U139551,2025-10-12,278.09,Bank Transfer,Completed
D719558,U142694,2026-06-02,500.74,Bank Transfer,Completed
D719559,U145623,2025-07-05,556.59,Card,Completed
D719560,U143226,2026-07-07,305.83,Card,Completed
D719561,U113034,2025-02-15,112.99,Google Pay,Completed
D719562,U149983,2025-01-19,712.15,Google Pay,Completed
D719563,U145701,2026-08-27,636.52,Apple Pay,Completed
D719564,U108960,2025-08-19,268.6,Bank Transfer,Completed
D719565,U148528,2026-07-27,440.97,Bank Transfer,Completed
D719566,U106146,2026-08-21,1240.69,Apple Pay,Completed
D719567,U108392,2026-07-19,150.08,Google Pay,Completed
D719568,U134375,2025-10-12,2109.87,Bank Transfer,Completed
D719569,U143732,2025-11-02,853.67,Bank Transfer,Completed
D719570,U131950,2025-10-07,475.69,Card,Completed
D719571,U124211,2026-07-21,110.78,Card,Completed
D719572,U105493,2025-04-03,332.51,Bank Transfer,Completed
D719573,U115919,2025-10-31,2555.48,Card,Completed
D719574,U130609,2025-08-16,161.19,Bank Transfer,Completed
D719575,U124973,2025-07-30,346.56,Bank Transfer,Completed
D719576,U108944,2026-01-28,85.66,Apple Pay,Completed
D719577,U120412,2026-07-20,640.02,Card,Completed
D719578,U130096,2025-12-08,198.31,Apple Pay,Completed
D719579,U133222,2026-02-28,31.05,Bank Transfer,Completed
D719580,U134314,2026-02-19,81.45,Google Pay,Completed
D719581,U136685,2026-07-13,677.12,Bank Transfer,Completed
D719582,U125928,2025-11-14,213.33,Bank Transfer,Completed
D719583,U136833,2025-07-19,47.12,Bank Transfer,Completed
D719584,U136912,2026-06-07,464.39,Google Pay,Completed
D719585,U144111,2026-01-03,117.08,Card,Completed
D719586,U124819,2025-05-25,340.99,Bank Transfer,Completed
D719587,U110772,2026-01-17,392.36,Card,Completed
D719588,U140607,2025-11-10,426.62,Card,Completed
D719589,U101891,2026-07-05,912.98,Bank Transfer,Completed
D719590,U126736,2025-09-26,443.57,Bank Transfer,Completed
D719591,U110734,2026-04-02,301.78,Card,Completed
D719592,U138974,2026-03-30,35.24,Bank Transfer,Completed
D719593,U124407,2026-04-24,581.13,Google Pay,Completed
D719594,U111911,2026-01-03,145.42,Card,Completed
D719595,U138811,2025-04-30,40.01,Card,Completed
D719596,U101065,2026-01-06,150.78,Bank Transfer,Pending
D719597,U108071,2025-11-30,1431.89,Bank Transfer,Completed
D719598,U136211,2025-08-02,223.07,Bank Transfer,Completed
D719599,U100901,2025-08-24,135.42,Card,Completed
D719600,U120696,2026-04-01,1341.57,Bank Transfer,Completed
D719601,U121493,2026-06-19,1267.23,Apple Pay,Completed
D719602,U149771,2025-08-18,394.38,Google Pay,Completed
D719603,U137945,2026-08-05,147.35,Bank Transfer,Completed
D719604,U133738,2026-01-06,596.78,Bank Transfer,Completed
D719605,U125279,2025-11-24,110.07,Bank Transfer,Completed
D719606,U132452,2025-09-18,234.89,Bank Transfer,Completed
D719607,U139441,2025-11-14,94.75,Card,Completed
D719608,U148210,2026-04-19,186.98,Apple Pay,Completed
D719609,U125937,2026-04-22,548.59,Bank Transfer,Completed
D719610,U111947,2026-05-06,475.44,Bank Transfer,Completed
D719611,U122551,2025-11-23,216.15,Bank Transfer,Completed
D719612,U102929,2026-02-20,279.6,Bank Transfer,Completed
D719613,U101458,2025-09-18,54.81,Bank Transfer,Completed
D719614,U107356,2026-08-30,2363.55,Card,Completed
D719615,U127903,2025-07-06,720.21,Bank Transfer,Completed
D719616,U138612,2026-08-05,265.57,Apple Pay,Completed
D719617,U122376,2026-02-25,1698.34,Card,Completed
D719618,U104860,2025-10-01,149.87,Card,Completed
D719619,U146162,2025-06-28,51.73,Card,Completed
D719620,U116661,2025-04-28,177.14,Card,Completed
D719621,U143010,2026-01-20,371.01,Card,Completed
D719622,U134380,2026-06-20,639.99,Bank Transfer,Completed
D719623,U127953,2025-08-19,127.66,Card,Completed
D719624,U127088,2026-04-05,234.53,Apple Pay,Completed
D719625,U111781,2026-02-18,193.96,Apple Pay,Completed
D719626,U149146,2025-01-25,618.19,Google Pay,Completed
D719627,U109101,2026-08-21,426.14,Bank Transfer,Pending
D719628,U138328,2026-02-01,205.12,Bank Transfer,Completed
D719629,U117087,2026-07-13,162.48,Bank Transfer,Completed
D719630,U125096,2025-06-20,119.84,Google Pay,Completed
D719631,U146315,2025-12-27,23.93,Card,Completed
D719632,U138826,2025-11-18,1158.92,Bank Transfer,Pending
D719633,U131540,2026-05-21,312.05,Card,Completed
D719634,U149977,2025-07-27,288.41,Card,Completed
D719635,U129012,2025-11-18,321.39,Apple Pay,Completed
D719636,U120839,2026-08-02,82.33,Bank Transfer,Completed
D719637,U138381,2026-02-21,55.91,Bank Transfer,Failed
D719638,U148742,2025-09-22,1561.07,Card,Completed
D719639,U102366,2026-03-05,58.53,Bank Transfer,Completed
D719640,U118865,2026-01-13,453.62,Bank Transfer,Completed
D719641,U135862,2026-07-05,1486.41,Card,Completed
D719642,U100196,2026-05-10,290.82,Google Pay,Completed
D719643,U135041,2025-08-05,153.72,Card,Completed
D719644,U133594,2026-03-21,57.6,Apple Pay,Completed
D719645,U102030,2026-01-02,198.75,Google Pay,Pending
D719646,U106979,2026-07-23,436.36,Google Pay,Completed
D719647,U147899,2025-10-07,188.27,Card,Completed
D719648,U139763,2026-04-22,303.9,Google Pay,Completed
D719649,U126378,2026-03-26,10335.1,Bank Transfer,Completed
D719650,U148840,2025-12-24,301.17,Apple Pay,Failed
D719651,U111805,2025-09-04,77.8,Google Pay,Completed
D719652,U124221,2025-12-28,652.62,Bank Transfer,Completed
D719653,U117554,2025-04-26,50.99,Card,Completed
D719654,U109547,2025-11-03,73.88,Card,Completed
D719655,U110280,2025-10-15,64.9,Card,Completed
D719656,U114616,2026-01-01,394.13,Bank Transfer,Completed
D719657,U112011,2026-01-14,752.17,Apple Pay,Failed
D719658,U105529,2026-03-17,176.65,Card,Completed
D719659,U110946,2026-05-18,540.49,Bank Transfer,Pending
D719660,U145445,2025-12-08,311.59,Bank Transfer,Completed
D719661,U129001,2026-05-07,381.92,Card,Completed
D719662,U124836,2025-09-17,54.61,Bank Transfer,Completed
D719663,U132725,2025-06-17,291.61,Bank Transfer,Completed
D719664,U128475,2026-04-30,172.28,Card,Completed
D719665,U101210,2025-10-16,90.88,Card,Completed
D719666,U139731,2026-04-12,135.95,Bank Transfer,Completed
D719667,U130543,2026-04-06,283.82,Card,Completed
D719668,U115117,2025-08-24,23.65,Card,Completed
D719669,U120713,2026-04-06,185.71,Bank Transfer,Completed
D719670,U132237,2025-06-23,55.07,Bank Transfer,Completed
D719671,U145122,2025-08-09,4292.61,Card,Completed
D719672,U135688,2025-10-22,48.82,Bank Transfer,Completed
D719673,U115869,2025-10-07,146.6,Bank Transfer,Completed
D719674,U140403,2025-06-26,143.21,Apple Pay,Completed
D719675,U125937,2025-12-10,134.84,Bank Transfer,Completed
D719676,U110765,2025-05-19,311.49,Card,Completed
D719677,U134556,2025-09-19,62.57,Bank Transfer,Completed
D719678,U135048,2025-11-15,32.09,Card,Completed
D719679,U147676,2026-07-26,678.13,Card,Completed
D719680,U126524,2026-01-27,548.73,Google Pay,Completed
D719681,U113237,2026-01-22,116.25,Bank Transfer,Completed
D719682,U113020,2026-03-19,198.01,Bank Transfer,Pending
D719683,U148176,2026-04-17,199.59,Bank Transfer,Pending
D719684,U132731,2025-09-19,316.26,Google Pay,Completed
D719685,U148887,2025-04-19,96.8,Bank Transfer,Completed
D719686,U146044,2026-05-04,362.29,Card,Completed
D719687,U112993,2026-02-19,190.29,Bank Transfer,Completed
D719688,U110816,2026-07-09,104.91,Bank Transfer,Completed
D719689,U121135,2025-05-17,95.94,Card,Completed
D719690,U143757,2025-07-07,277.64,Apple Pay,Completed
D719691,U130800,2025-08-31,116.01,Card,Completed
D719692,U117710,2025-10-01,252.21,Bank Transfer,Completed
D719693,U118386,2026-07-08,335.32,Apple Pay,Completed
D719694,U129314,2025-09-10,199.74,Apple Pay,Completed
D719695,U135103,2026-04-07,51.8,Google Pay,Completed
D719696,U103435,2025-05-12,177.18,Bank Transfer,Completed
D719697,U136543,2026-05-12,190.95,Bank Transfer,Completed
D719698,U107905,2026-01-20,627.51,Card,Completed
D719699,U128701,2025-05-27,45.93,Bank Transfer,Completed
D719700,U149431,2025-08-20,86.71,Apple Pay,Completed
D719701,U109806,2026-08-09,77.77,Bank Transfer,Completed
D719702,U149282,2025-05-08,158.04,Bank Transfer,Completed
D719703,U108995,2025-12-16,786.17,Bank Transfer,Completed
D719704,U119314,2026-01-29,118.37,Bank Transfer,Completed
D719705,U131599,2026-04-02,576.87,Card,Completed
D719706,U119807,2025-07-04,99.57,Card,Completed
D719707,U138564,2025-07-14,222.95,Google Pay,Completed
D719708,U141374,2026-01-10,364.05,Google Pay,Completed
D719709,U108532,2026-03-06,859.35,Card,Completed
D719710,U112165,2025-10-21,109.34,Card,Completed
D719711,U147795,2025-07-04,36.4,Bank Transfer,Completed
D719712,U122712,2026-01-08,46.15,Bank Transfer,Completed
D719713,U131192,2025-08-07,69.92,Bank Transfer,Completed
D719714,U137804,2026-04-14,142.53,Bank Transfer,Completed
D719715,U110708,2026-02-10,617.45,Bank Transfer,Completed
D719716,U124235,2026-03-13,73.63,Bank Transfer,Completed
D719717,U100074,2026-06-06,932.1,Card,Completed
D719718,U104956,2025-08-31,43.08,Apple Pay,Completed
D719719,U146042,2025-03-23,178.03,Bank Transfer,Completed
D719720,U132746,2026-07-21,537.24,Bank Transfer,Completed
D719721,U139500,2025-02-12,280.66,Bank Transfer,Completed
D719722,U103721,2025-05-07,640.86,Card,Completed
D719723,U105279,2026-08-07,644.31,Bank Transfer,Completed
D719724,U141252,2026-04-29,104.47,Apple Pay,Completed
D719725,U127969,2026-07-23,70.67,Bank Transfer,Completed
D719726,U100793,2025-11-05,388.0,Bank Transfer,Completed
D719727,U101044,2026-03-22,664.09,Bank Transfer,Completed
D719728,U137932,2026-01-06,64.85,Bank Transfer,Completed
D719729,U116954,2025-07-19,107.7,Apple Pay,Completed
D719730,U114592,2026-02-16,484.23,Card,Completed
D719731,U125223,2026-08-04,221.4,Bank Transfer,Pending
D719732,U124424,2026-02-28,186.1,Card,Completed
D719733,U144072,2026-03-24,62.09,Card,Completed
D719734,U114976,2026-03-27,559.15,Apple Pay,Completed
D719735,U119778,2025-02-17,296.67,Card,Completed
D719736,U146445,2026-04-12,289.82,Card,Pending
D719737,U146909,2026-08-31,663.07,Card,Completed
D719738,U145316,2026-01-26,92.55,Bank Transfer,Completed
D719739,U138014,2026-05-17,77.02,Bank Transfer,Completed
D719740,U124076,2025-09-25,133.29,Card,Completed
D719741,U144954,2025-06-22,134.29,Bank Transfer,Completed
D719742,U124953,2026-04-23,282.68,Bank Transfer,Completed
D719743,U140485,2026-02-06,62.72,Bank Transfer,Pending
D719744,U120505,2026-05-08,86.78,Apple Pay,Completed
D719745,U137887,2026-04-12,96.46,Bank Transfer,Completed
D719746,U120749,2026-03-31,587.55,Bank Transfer,Completed
D719747,U104530,2026-04-09,378.63,Bank Transfer,Completed
D719748,U126460,2026-03-13,637.9,Bank Transfer,Completed
D719749,U130450,2025-11-25,532.42,Card,Completed
D719750,U117570,2026-01-20,261.41,Bank Transfer,Completed
D719751,U106907,2026-05-01,223.65,Apple Pay,Completed
D719752,U121054,2026-01-30,55.27,Bank Transfer,Completed
D719753,U140838,2025-10-16,167.64,Bank Transfer,Completed
D719754,U100456,2026-05-24,646.03,Bank Transfer,Completed
D719755,U138361,2026-07-19,282.67,Card,Completed
D719756,U101103,2025-10-16,499.45,Google Pay,Completed
D719757,U105718,2025-09-25,276.64,Card,Completed
D719758,U135242,2026-03-21,484.46,Card,Completed
D719759,U121953,2026-05-30,119.4,Apple Pay,Completed
D719760,U136836,2025-09-21,59.7,Apple Pay,Completed
D719761,U134948,2025-10-14,229.5,Google Pay,Completed
D719762,U110459,2025-05-28,293.35,Card,Completed
D719763,U134022,2026-01-13,1167.37,Apple Pay,Completed
D719764,U117896,2026-08-22,438.35,Bank Transfer,Failed
D719765,U132800,2026-04-28,408.01,Bank Transfer,Completed
D719766,U136876,2026-06-16,143.4,Bank Transfer,Completed
D719767,U143083,2025-04-26,2265.98,Bank Transfer,Completed
D719768,U137124,2026-05-05,946.48,Bank Transfer,Completed
D719769,U102705,2025-08-10,3481.72,Card,Completed
D719770,U138092,2026-06-02,1892.05,Card,Completed
D719771,U146592,2026-02-24,130.73,Bank Transfer,Completed
D719772,U103578,2025-08-26,360.32,Bank Transfer,Completed
D719773,U134187,2025-08-27,371.53,Card,Completed
D719774,U147720,2026-03-27,296.1,Bank Transfer,Completed
D719775,U103554,2026-08-03,147.8,Bank Transfer,Failed
D719776,U137423,2026-07-08,696.65,Bank Transfer,Completed
D719777,U127526,2025-12-02,71.9,Card,Failed
D719778,U112232,2025-06-26,652.52,Google Pay,Completed
D719779,U107500,2026-05-28,261.6,Card,Failed
D719780,U135118,2025-10-26,942.08,Google Pay,Completed
D719781,U128341,2026-05-04,51.19,Apple Pay,Completed
D719782,U130653,2026-02-03,91.81,Apple Pay,Completed
D719783,U128940,2025-07-28,530.42,Card,Completed
D719784,U120412,2026-05-22,371.36,Bank Transfer,Completed
D719785,U127735,2026-06-17,144.76,Bank Transfer,Completed
D719786,U110768,2026-08-03,813.82,Card,Completed
D719787,U146336,2025-11-13,338.73,Bank Transfer,Completed
D719788,U130236,2025-07-30,901.37,Card,Completed
D719789,U107809,2026-03-23,208.8,Bank Transfer,Completed
D719790,U113545,2025-12-26,951.12,Bank Transfer,Completed
D719791,U132975,2026-02-02,190.81,Bank Transfer,Completed
D719792,U113548,2026-08-09,279.6,Card,Completed
D719793,U141115,2026-04-23,538.35,Bank Transfer,Completed
D719794,U111888,2026-04-21,306.29,Card,Completed
D719795,U138827,2026-06-06,277.58,Bank Transfer,Completed
D719796,U130046,2026-01-16,323.51,Apple Pay,Completed
D719797,U136098,2025-12-22,309.99,Card,Completed
D719798,U105916,2025-09-13,93.06,Card,Completed
D719799,U125574,2026-08-20,675.85,Bank Transfer,Completed
D719800,U119374,2025-01-23,1118.3,Apple Pay,Completed
D719801,U109766,2026-02-12,315.31,Apple Pay,Completed
D719802,U147372,2026-01-09,342.41,Bank Transfer,Completed
D719803,U118704,2026-07-05,322.77,Bank Transfer,Completed
D719804,U104657,2025-11-10,695.57,Bank Transfer,Failed
D719805,U141179,2026-01-27,123.1,Card,Completed
D719806,U145642,2026-03-29,353.6,Google Pay,Completed
D719807,U118398,2026-08-28,1961.08,Bank Transfer,Completed
D719808,U142223,2026-05-20,139.28,Bank Transfer,Completed
D719809,U112727,2025-11-05,80.3,Bank Transfer,Completed
D719810,U145123,2026-05-24,700.9,Apple Pay,Pending
D719811,U101982,2026-06-06,571.23,Google Pay,Completed
D719812,U139215,2025-10-29,1034.38,Bank Transfer,Completed
D719813,U137256,2025-10-04,39.16,Bank Transfer,Completed
D719814,U130245,2026-07-30,555.81,Google Pay,Completed
D719815,U118706,2025-10-24,136.85,Card,Pending
D719816,U102905,2026-01-06,1220.3,Apple Pay,Completed
D719817,U105259,2025-12-29,1368.19,Bank Transfer,Completed
D719818,U118837,2025-04-27,81.55,Apple Pay,Completed
D719819,U149264,2026-01-27,156.23,Card,Completed
D719820,U104522,2025-07-24,257.15,Bank Transfer,Completed
D719821,U142944,2025-08-21,469.22,Card,Completed
D719822,U112036,2026-03-01,945.13,Card,Completed
D719823,U113157,2026-04-16,84.33,Card,Failed
D719824,U123218,2026-08-13,30.89,Bank Transfer,Completed
D719825,U107796,2026-05-21,266.39,Card,Completed
D719826,U106111,2026-05-29,183.42,Bank Transfer,Pending
D719827,U145968,2026-02-19,67.4,Bank Transfer,Completed
D719828,U116775,2026-03-09,410.16,Bank Transfer,Completed
D719829,U118121,2026-04-17,448.21,Card,Completed
D719830,U141237,2025-11-23,113.31,Card,Completed
D719831,U109577,2026-01-13,15.72,Bank Transfer,Completed
D719832,U112206,2025-10-24,272.32,Card,Failed
D719833,U118708,2026-02-10,1042.43,Bank Transfer,Completed
D719834,U110707,2026-01-16,557.96,Bank Transfer,Completed
D719835,U120081,2026-01-14,426.68,Google Pay,Completed
D719836,U143905,2025-11-21,112.95,Card,Completed
D719837,U138156,2025-12-10,160.4,Bank Transfer,Completed
D719838,U109497,2025-11-29,286.1,Google Pay,Completed
D719839,U143803,2025-11-01,320.71,Bank Transfer,Completed
D719840,U116175,2026-03-05,46.88,Card,Completed
D719841,U131534,2026-05-13,77.03,Card,Completed
D719842,U133486,2026-04-07,291.7,Google Pay,Completed
D719843,U147372,2025-10-27,988.57,Apple Pay,Completed
D719844,U114401,2025-10-26,70.37,Bank Transfer,Completed
D719845,U105856,2025-10-06,354.23,Bank Transfer,Failed
D719846,U146533,2026-08-04,155.54,Card,Completed
D719847,U106626,2025-10-13,63.38,Bank Transfer,Completed
D719848,U122194,2025-11-17,179.92,Bank Transfer,Completed
D719849,U123420,2026-07-24,67.04,Bank Transfer,Completed
D719850,U133117,2025-09-28,480.59,Apple Pay,Completed
D719851,U107790,2025-10-24,106.44,Card,Completed
D719852,U147022,2025-10-31,26.95,Card,Completed
D719853,U140976,2026-02-04,312.16,Bank Transfer,Completed
D719854,U138521,2025-08-28,137.7,Google Pay,Completed
D719855,U149669,2025-10-16,44.68,Apple Pay,Completed
D719856,U131302,2025-09-15,479.1,Bank Transfer,Completed
D719857,U145260,2026-05-29,124.13,Bank Transfer,Completed
D719858,U129606,2026-04-03,1407.93,Bank Transfer,Completed
D719859,U101517,2026-08-14,335.46,Google Pay,Failed
D719860,U104229,2026-05-31,717.9,Google Pay,Completed
D719861,U121003,2025-09-21,35.29,Google Pay,Completed
D719862,U133711,2026-06-05,40.73,Bank Transfer,Completed
D719863,U146801,2025-09-28,2000.18,Bank Transfer,Completed
D719864,U118313,2026-06-08,216.8,Bank Transfer,Completed
D719865,U139725,2025-10-26,222.23,Apple Pay,Completed
D719866,U107573,2026-08-04,100.48,Bank Transfer,Completed
D719867,U129147,2025-06-15,208.99,Bank Transfer,Completed
D719868,U144439,2026-03-05,939.59,Google Pay,Failed
D719869,U117088,2025-01-22,845.98,Bank Transfer,Completed
D719870,U100147,2026-02-13,665.13,Bank Transfer,Completed
D719871,U131622,2026-04-17,568.55,Bank Transfer,Completed
D719872,U108427,2026-06-30,2132.98,Bank Transfer,Completed
D719873,U148801,2026-01-08,87.95,Bank Transfer,Completed
D719874,U135105,2026-08-25,465.43,Bank Transfer,Completed
D719875,U104251,2025-08-18,49.37,Card,Failed
D719876,U142000,2025-08-11,171.05,Card,Completed
D719877,U116518,2025-06-02,896.2,Card,Completed
D719878,U102962,2026-07-04,238.55,Card,Completed
D719879,U146656,2026-07-29,336.22,Bank Transfer,Completed
D719880,U107837,2026-03-29,1298.02,Bank Transfer,Completed
