user_id,channel,campaign,signup_date,acquisition_cost_eur
U114693,Referral,Summer_Campaign,2026-01-17,7.82
U114694,Paid Search,Crypto_Beginners,2025-05-23,19.13
U114695,Direct,Referral_2025,2025-03-03,0.0
U114696,Referral,Trading_101,2025-08-30,11.06
U114697,Social,European_Market,2025-08-26,13.82
U114698,Organic,Referral_2025,2025-05-11,0.0
U114699,Direct,Brand,2026-08-28,0.0
U114700,Paid Search,Trading_101,2026-08-26,22.57
U114701,Social,Brand,2025-05-03,17.76
U114702,Paid Search,Retargeting,2026-03-16,28.27
U114703,Organic,Brand,2025-12-08,0.0
U114704,Organic,Trading_101,2026-02-23,0.0
U114705,Direct,Referral_2025,2026-03-31,0.0
U114706,Paid Search,Crypto_Beginners,2025-07-17,12.11
U114707,Organic,Brand,2025-10-09,0.0
U114708,Organic,Crypto_Beginners,2025-01-01,0.0
U114709,Social,Referral_2025,2025-11-28,15.43
U114710,Organic,European_Market,2025-07-31,0.0
U114711,Social,Trading_101,2025-03-28,11.96
U114712,Paid Search,Brand,2025-03-02,16.45
U114713,Organic,Crypto_Beginners,2025-04-05,0.0
U114714,Paid Search,Trading_101,2026-07-07,15.32
U114715,Social,Crypto_Beginners,2025-05-27,11.08
U114716,Affiliate,Mobile_App,2025-09-03,23.86
U114717,Organic,Summer_Campaign,2025-10-24,0.0
U114718,Paid Search,Crypto_Beginners,2025-05-03,9.93
U114719,Organic,Crypto_Beginners,2026-04-01,0.0
U114720,Social,Trading_101,2026-02-03,14.37
U114721,Organic,Referral_2025,2025-08-19,0.0
U114722,Paid Search,Brand,2026-06-18,24.51
U114723,Referral,Crypto_Beginners,2026-02-06,6.62
U114724,Social,Mobile_App,2026-08-15,12.02
U114725,Organic,Mobile_App,2025-05-10,0.0
U114726,Social,Referral_2025,2025-10-19,16.03
U114727,Organic,Mobile_App,2025-10-03,0.0
U114728,Referral,Summer_Campaign,2026-01-11,12.6
U114729,Affiliate,Summer_Campaign,2025-02-24,20.57
U114730,Organic,Retargeting,2026-08-01,0.0
U114731,Affiliate,Retargeting,2025-01-26,21.36
U114732,Paid Search,Referral_2025,2026-03-17,17.37
U114733,Organic,Crypto_Beginners,2025-07-16,0.0
U114734,Paid Search,Mobile_App,2025-08-31,20.71
U114735,Paid Search,Retargeting,2025-07-09,12.45
U114736,Social,European_Market,2026-07-22,17.84
U114737,Social,Retargeting,2026-07-21,15.94
U114738,Referral,Summer_Campaign,2025-10-03,9.87
U114739,Organic,Summer_Campaign,2026-02-13,0.0
U114740,Paid Search,Crypto_Beginners,2025-12-06,14.35
U114741,Direct,Retargeting,2025-06-02,0.0
U114742,Organic,Brand,2026-07-19,0.0
U114743,Affiliate,Trading_101,2026-02-02,22.44
U114744,Paid Search,European_Market,2026-03-20,14.11
U114745,Social,Trading_101,2026-03-03,16.7
U114746,Organic,Mobile_App,2026-05-02,0.0
U114747,Paid Search,Crypto_Beginners,2025-07-23,17.27
U114748,Affiliate,Summer_Campaign,2025-04-22,16.43
U114749,Email,Mobile_App,2025-11-21,3.28
U114750,Social,Brand,2025-09-15,16.75
U114751,Email,Mobile_App,2026-06-12,6.1
U114752,Organic,Brand,2025-12-16,0.0
U114753,Organic,Crypto_Beginners,2026-03-11,0.0
U114754,Direct,Trading_101,2026-03-02,0.0
U114755,Referral,European_Market,2025-10-07,11.33
U114756,Social,Trading_101,2026-01-06,20.34
U114757,Paid Search,Referral_2025,2025-09-06,11.87
U114758,Paid Search,Crypto_Beginners,2025-06-30,11.88
U114759,Organic,Referral_2025,2025-03-19,0.0
U114760,Referral,Referral_2025,2025-12-02,6.78
U114761,Organic,Brand,2025-02-19,0.0
U114762,Referral,Mobile_App,2025-03-26,7.99
U114763,Affiliate,Crypto_Beginners,2025-01-04,31.52
U114764,Paid Search,Mobile_App,2025-11-13,20.69
U114765,Email,Summer_Campaign,2025-04-21,5.64
U114766,Social,Trading_101,2025-11-30,17.95
U114767,Social,Brand,2025-05-13,9.03
U114768,Organic,Brand,2025-04-29,0.0
U114769,Referral,Brand,2025-12-16,12.02
U114770,Paid Search,Summer_Campaign,2026-06-26,15.1
U114771,Social,Trading_101,2025-02-24,15.77
U114772,Organic,Mobile_App,2025-12-27,0.0
U114773,Organic,Summer_Campaign,2026-03-29,0.0
U114774,Paid Search,Retargeting,2026-07-07,19.0
U114775,Social,Trading_101,2025-11-26,20.63
U114776,Referral,Trading_101,2025-08-07,12.92
U114777,Social,Crypto_Beginners,2025-07-27,16.87
U114778,Organic,Brand,2025-03-26,0.0
U114779,Referral,Summer_Campaign,2025-09-02,7.51
U114780,Direct,Brand,2025-12-01,0.0
U114781,Email,European_Market,2025-07-31,4.63
U114782,Social,European_Market,2026-08-19,18.24
U114783,Affiliate,Mobile_App,2025-07-02,20.33
U114784,Social,Mobile_App,2025-05-13,11.72
U114785,Organic,Summer_Campaign,2025-12-16,0.0
U114786,Affiliate,Retargeting,2025-10-09,17.88
U114787,Paid Search,Trading_101,2025-10-20,17.6
U114788,Organic,Summer_Campaign,2025-09-26,0.0
U114789,Paid Search,Trading_101,2025-07-16,18.08
U114790,Paid Search,Retargeting,2026-06-21,22.65
U114791,Organic,Mobile_App,2025-01-20,0.0
U114792,Email,Summer_Campaign,2026-02-09,3.54
U114793,Paid Search,Mobile_App,2025-04-25,19.99
U114794,Affiliate,Referral_2025,2025-01-26,28.1
U114795,Direct,Retargeting,2026-07-20,0.0
U114796,Social,Trading_101,2026-01-30,8.48
U114797,Social,Mobile_App,2026-01-16,17.51
U114798,Organic,Retargeting,2026-06-07,0.0
U114799,Affiliate,Referral_2025,2026-06-23,16.31
U114800,Paid Search,European_Market,2025-03-24,19.89
U114801,Referral,Summer_Campaign,2026-07-04,10.45
U114802,Organic,Mobile_App,2026-03-21,0.0
U114803,Referral,Trading_101,2025-03-28,13.31
U114804,Organic,Mobile_App,2026-01-22,0.0
U114805,Paid Search,Crypto_Beginners,2026-02-02,15.77
U114806,Social,Brand,2025-10-13,16.91
U114807,Affiliate,Crypto_Beginners,2026-01-04,21.59
U114808,Email,Referral_2025,2026-02-26,5.17
U114809,Email,European_Market,2026-03-19,3.61
U114810,Affiliate,Trading_101,2026-06-04,19.69
U114811,Social,Mobile_App,2026-08-07,9.72
U114812,Organic,Mobile_App,2025-10-15,0.0
U114813,Organic,Trading_101,2025-04-05,0.0
U114814,Social,Crypto_Beginners,2025-02-10,22.91
U114815,Email,Brand,2025-11-27,4.3
U114816,Affiliate,Referral_2025,2025-06-04,22.58
U114817,Direct,Retargeting,2026-05-19,0.0
U114818,Paid Search,European_Market,2025-10-02,20.66
U114819,Paid Search,Mobile_App,2026-07-19,21.41
U114820,Referral,Crypto_Beginners,2025-06-28,6.61
U114821,Affiliate,European_Market,2025-05-17,37.43
U114822,Referral,Crypto_Beginners,2025-06-29,6.81
U114823,Social,Summer_Campaign,2025-07-01,10.87
U114824,Social,European_Market,2025-09-16,15.46
U114825,Paid Search,European_Market,2025-08-31,16.07
U114826,Referral,Retargeting,2025-04-06,9.89
U114827,Organic,Trading_101,2025-07-16,0.0
U114828,Email,European_Market,2026-06-10,10.66
U114829,Referral,Trading_101,2026-01-22,11.83
U114830,Referral,European_Market,2026-02-12,13.26
U114831,Paid Search,Trading_101,2025-09-26,19.87
U114832,Organic,Referral_2025,2025-06-20,0.0
U114833,Organic,Crypto_Beginners,2026-08-07,0.0
U114834,Referral,European_Market,2025-06-19,10.29
U114835,Referral,Mobile_App,2025-06-08,11.0
U114836,Organic,Brand,2026-05-24,0.0
U114837,Social,European_Market,2026-03-23,14.65
U114838,Paid Search,Summer_Campaign,2025-03-23,19.92
U114839,Paid Search,Crypto_Beginners,2025-02-26,12.48
U114840,Organic,Retargeting,2026-06-03,0.0
U114841,Social,European_Market,2025-04-22,12.75
U114842,Direct,Crypto_Beginners,2025-02-17,0.0
U114843,Organic,Retargeting,2026-08-15,0.0
U114844,Referral,Trading_101,2026-01-11,9.79
U114845,Affiliate,European_Market,2025-02-02,26.51
U114846,Paid Search,Trading_101,2026-05-19,24.4
U114847,Direct,Mobile_App,2025-01-03,0.0
U114848,Organic,Trading_101,2026-05-01,0.0
U114849,Paid Search,Trading_101,2026-05-31,17.9
U114850,Paid Search,Mobile_App,2025-02-11,15.88
U114851,Paid Search,Referral_2025,2025-01-09,17.69
U114852,Email,Trading_101,2025-05-22,3.72
U114853,Organic,Retargeting,2026-03-12,0.0
U114854,Organic,Summer_Campaign,2025-01-27,0.0
U114855,Paid Search,European_Market,2025-02-12,18.96
U114856,Organic,Brand,2025-05-11,0.0
U114857,Referral,European_Market,2025-08-04,10.49
U114858,Organic,Trading_101,2026-08-29,0.0
U114859,Paid Search,European_Market,2026-06-04,10.14
U114860,Referral,Trading_101,2026-08-21,12.26
U114861,Social,Summer_Campaign,2025-12-11,8.67
U114862,Paid Search,Trading_101,2026-05-23,17.65
U114863,Affiliate,Referral_2025,2026-02-17,18.0
U114864,Paid Search,Retargeting,2025-09-03,14.34
U114865,Organic,Trading_101,2026-03-25,0.0
U114866,Referral,Brand,2025-01-21,6.46
U114867,Affiliate,Mobile_App,2026-02-12,26.59
U114868,Paid Search,Crypto_Beginners,2026-04-02,13.9
U114869,Organic,Referral_2025,2026-03-20,0.0
U114870,Social,Crypto_Beginners,2025-09-22,15.69
U114871,Paid Search,European_Market,2025-07-03,17.48
U114872,Email,Trading_101,2025-08-15,3.62
U114873,Paid Search,Brand,2026-07-02,15.37
U114874,Referral,European_Market,2025-09-03,10.75
U114875,Direct,Trading_101,2025-03-14,0.0
U114876,Social,Referral_2025,2025-05-30,19.72
U114877,Organic,Brand,2026-05-28,0.0
U114878,Social,Retargeting,2025-03-10,13.44
U114879,Affiliate,Referral_2025,2025-08-18,36.11
U114880,Referral,Referral_2025,2025-03-13,16.23
U114881,Social,European_Market,2026-08-31,17.57
U114882,Organic,Summer_Campaign,2026-02-01,0.0
U114883,Referral,European_Market,2025-03-25,8.55
U114884,Affiliate,Referral_2025,2025-10-26,36.92
U114885,Organic,Brand,2025-10-20,0.0
U114886,Referral,Brand,2025-08-11,12.26
U114887,Paid Search,Referral_2025,2025-08-04,20.65
U114888,Organic,Brand,2025-08-19,0.0
U114889,Affiliate,Crypto_Beginners,2026-02-09,16.16
U114890,Referral,Retargeting,2025-06-18,9.87
U114891,Affiliate,Summer_Campaign,2025-11-25,22.39
U114892,Organic,Mobile_App,2026-03-02,0.0
U114893,Direct,Brand,2026-07-08,0.0
U114894,Affiliate,Summer_Campaign,2025-07-15,23.52
U114895,Paid Search,Brand,2026-08-31,17.6
U114896,Referral,Crypto_Beginners,2026-06-10,9.85
U114897,Affiliate,Summer_Campaign,2025-03-18,15.39
U114898,Paid Search,Crypto_Beginners,2025-10-04,14.83
U114899,Organic,European_Market,2026-04-11,0.0
U114900,Affiliate,European_Market,2026-03-24,24.17
U114901,Social,Retargeting,2025-11-16,14.24
U114902,Email,Summer_Campaign,2025-06-09,4.99
U114903,Organic,Summer_Campaign,2026-05-07,0.0
U114904,Direct,Brand,2025-11-09,0.0
U114905,Paid Search,Retargeting,2025-06-10,25.82
U114906,Referral,Mobile_App,2025-11-04,7.76
U114907,Organic,Referral_2025,2025-05-26,0.0
U114908,Organic,European_Market,2026-01-31,0.0
U114909,Email,Crypto_Beginners,2025-03-30,5.14
U114910,Paid Search,Summer_Campaign,2025-11-04,20.83
U114911,Organic,Retargeting,2026-06-30,0.0
U114912,Affiliate,Crypto_Beginners,2026-01-06,20.58
U114913,Paid Search,Summer_Campaign,2026-03-27,13.37
U114914,Direct,Trading_101,2025-06-16,0.0
U114915,Social,Crypto_Beginners,2026-01-27,14.64
U114916,Organic,Summer_Campaign,2026-05-06,0.0
U114917,Paid Search,Referral_2025,2025-05-30,11.1
U114918,Social,Referral_2025,2026-04-13,18.02
U114919,Social,Retargeting,2025-02-12,13.51
U114920,Email,European_Market,2025-01-29,6.92
U114921,Email,Summer_Campaign,2025-01-31,3.94
U114922,Affiliate,Trading_101,2025-05-08,22.64
U114923,Organic,Mobile_App,2025-10-21,0.0
U114924,Direct,Summer_Campaign,2026-03-17,0.0
U114925,Paid Search,Retargeting,2026-01-23,12.71
U114926,Organic,Summer_Campaign,2026-06-08,0.0
U114927,Direct,Mobile_App,2026-07-01,0.0
U114928,Organic,Referral_2025,2025-04-20,0.0
U114929,Organic,Summer_Campaign,2025-11-24,0.0
U114930,Affiliate,Crypto_Beginners,2026-02-09,14.68
U114931,Organic,Crypto_Beginners,2025-09-02,0.0
U114932,Social,Crypto_Beginners,2025-06-12,16.28
U114933,Referral,Trading_101,2026-07-14,6.51
U114934,Paid Search,Brand,2026-02-03,20.43
U114935,Referral,Brand,2026-08-06,7.17
U114936,Direct,Referral_2025,2026-02-03,0.0
U114937,Direct,Mobile_App,2026-05-08,0.0
U114938,Social,Crypto_Beginners,2025-08-27,12.76
U114939,Affiliate,Retargeting,2026-04-10,17.64
U114940,Referral,Retargeting,2026-08-03,11.13
U114941,Direct,Referral_2025,2025-02-01,0.0
U114942,Direct,Crypto_Beginners,2025-05-03,0.0
U114943,Social,Brand,2026-06-18,20.61
U114944,Paid Search,Summer_Campaign,2025-04-20,16.58
U114945,Organic,Summer_Campaign,2025-09-28,0.0
U114946,Paid Search,Crypto_Beginners,2026-01-15,17.32
U114947,Referral,Referral_2025,2025-10-27,6.3
U114948,Paid Search,Mobile_App,2025-09-06,18.85
U114949,Organic,Brand,2026-06-05,0.0
U114950,Referral,Mobile_App,2025-02-03,10.14
U114951,Paid Search,Brand,2025-08-16,20.63
U114952,Paid Search,Mobile_App,2026-08-08,13.5
U114953,Paid Search,Crypto_Beginners,2026-02-03,20.91
U114954,Referral,Mobile_App,2026-08-07,10.91
U114955,Organic,Mobile_App,2026-07-24,0.0
U114956,Paid Search,Referral_2025,2025-08-08,15.2
U114957,Organic,Referral_2025,2026-01-06,0.0
U114958,Referral,Crypto_Beginners,2026-06-12,8.06
U114959,Direct,Trading_101,2025-03-16,0.0
U114960,Paid Search,Trading_101,2025-05-16,22.56
U114961,Email,Brand,2025-03-15,4.36
U114962,Email,Crypto_Beginners,2025-09-11,3.75
U114963,Referral,Trading_101,2025-01-18,17.42
U114964,Organic,Referral_2025,2025-02-12,0.0
U114965,Affiliate,Trading_101,2025-02-19,20.23
U114966,Social,Referral_2025,2026-05-30,11.95
U114967,Affiliate,Crypto_Beginners,2026-07-25,22.68
U114968,Paid Search,Summer_Campaign,2026-07-30,20.11
U114969,Direct,Summer_Campaign,2026-08-05,0.0
U114970,Organic,Brand,2025-10-30,0.0
U114971,Direct,Retargeting,2025-05-22,0.0
U114972,Paid Search,Crypto_Beginners,2025-07-21,15.21
U114973,Organic,Retargeting,2025-07-26,0.0
U114974,Referral,Trading_101,2026-02-19,8.77
U114975,Social,Brand,2025-08-09,14.19
U114976,Email,Referral_2025,2025-12-28,3.69
U114977,Affiliate,European_Market,2025-03-22,24.82
U114978,Referral,Crypto_Beginners,2026-07-17,10.2
U114979,Social,European_Market,2025-10-12,18.42
U114980,Direct,Trading_101,2026-01-04,0.0
U114981,Organic,European_Market,2026-05-07,0.0
U114982,Affiliate,Brand,2025-12-12,25.05
U114983,Paid Search,Summer_Campaign,2025-07-23,27.34
U114984,Social,European_Market,2025-01-25,10.33
U114985,Organic,European_Market,2026-07-07,0.0
U114986,Organic,Summer_Campaign,2025-03-10,0.0
U114987,Paid Search,Trading_101,2026-05-31,17.79
U114988,Organic,Mobile_App,2026-05-07,0.0
U114989,Organic,European_Market,2025-08-28,0.0
U114990,Affiliate,Summer_Campaign,2025-12-27,20.83
U114991,Referral,Brand,2026-03-17,8.08
U114992,Referral,Crypto_Beginners,2025-01-31,9.19
U114993,Paid Search,Referral_2025,2026-08-25,17.94
U114994,Organic,Trading_101,2025-11-18,0.0
U114995,Paid Search,Summer_Campaign,2025-12-10,25.17
U114996,Social,Referral_2025,2026-06-20,16.81
U114997,Social,European_Market,2025-12-21,15.0
U114998,Social,Retargeting,2026-04-16,14.02
U114999,Paid Search,Summer_Campaign,2025-04-15,18.97
U115000,Organic,Mobile_App,2025-11-18,0.0
U115001,Organic,Summer_Campaign,2026-07-26,0.0
U115002,Affiliate,European_Market,2026-06-11,20.76
U115003,Paid Search,Retargeting,2026-05-19,20.48
U115004,Affiliate,Brand,2025-03-26,21.88
U115005,Referral,Trading_101,2025-08-23,9.43
U115006,Organic,Summer_Campaign,2025-09-20,0.0
U115007,Email,Mobile_App,2025-01-06,4.56
U115008,Organic,Summer_Campaign,2026-05-09,0.0
U115009,Social,Crypto_Beginners,2025-10-16,11.6
U115010,Referral,Mobile_App,2026-07-24,10.12
U115011,Affiliate,Crypto_Beginners,2026-07-08,32.33
U115012,Organic,Referral_2025,2025-12-16,0.0
U115013,Referral,European_Market,2025-07-19,11.1
U115014,Affiliate,Retargeting,2025-12-01,30.55
U115015,Email,Trading_101,2026-08-30,7.53
U115016,Organic,Summer_Campaign,2025-08-05,0.0
U115017,Referral,Retargeting,2025-12-19,7.72
U115018,Paid Search,Brand,2025-11-21,15.44
U115019,Affiliate,Summer_Campaign,2025-08-16,22.82
U115020,Organic,Brand,2025-05-25,0.0
U115021,Email,Retargeting,2025-11-04,4.01
U115022,Organic,Mobile_App,2025-10-12,0.0
U115023,Social,Trading_101,2026-01-27,14.07
U115024,Referral,Referral_2025,2025-12-26,15.44
U115025,Affiliate,Trading_101,2025-06-14,26.93
U115026,Paid Search,Mobile_App,2026-08-04,21.73
U115027,Paid Search,Mobile_App,2025-08-12,13.67
U115028,Email,European_Market,2025-05-04,4.14
U115029,Direct,Crypto_Beginners,2025-12-10,0.0
U115030,Email,Summer_Campaign,2026-06-08,4.76
U115031,Organic,Trading_101,2025-02-21,0.0
U115032,Social,Mobile_App,2025-05-09,11.74
U115033,Organic,Retargeting,2025-05-15,0.0
U115034,Affiliate,Trading_101,2025-05-07,27.21
U115035,Referral,European_Market,2025-03-12,6.52
U115036,Paid Search,Summer_Campaign,2025-09-30,10.02
U115037,Email,Crypto_Beginners,2025-07-06,4.23
U115038,Organic,Trading_101,2025-01-03,0.0
U115039,Paid Search,Brand,2025-10-12,20.4
U115040,Organic,Mobile_App,2025-01-22,0.0
U115041,Email,Referral_2025,2025-06-15,4.07
U115042,Affiliate,Mobile_App,2025-11-06,29.7
U115043,Paid Search,Retargeting,2026-04-22,14.87
U115044,Organic,Retargeting,2026-05-13,0.0
U115045,Referral,Crypto_Beginners,2026-03-10,7.92
U115046,Affiliate,Retargeting,2025-08-22,20.24
U115047,Direct,Summer_Campaign,2026-01-11,0.0
U115048,Organic,European_Market,2025-09-03,0.0
U115049,Organic,Crypto_Beginners,2025-10-30,0.0
U115050,Social,Mobile_App,2026-02-09,15.13
U115051,Organic,Summer_Campaign,2025-01-21,0.0
U115052,Organic,Mobile_App,2025-09-14,0.0
U115053,Organic,Trading_101,2026-02-03,0.0
U115054,Paid Search,Summer_Campaign,2026-06-13,22.0
U115055,Paid Search,Brand,2025-02-20,23.04
U115056,Direct,Trading_101,2026-03-23,0.0
U115057,Social,Trading_101,2025-09-27,9.18
U115058,Affiliate,Trading_101,2026-08-18,16.22
U115059,Organic,Summer_Campaign,2025-09-19,0.0
U115060,Organic,Trading_101,2025-12-31,0.0
U115061,Organic,Trading_101,2025-02-18,0.0
U115062,Affiliate,Referral_2025,2026-06-02,28.25
U115063,Organic,Mobile_App,2025-04-28,0.0
U115064,Direct,Retargeting,2026-03-29,0.0
U115065,Paid Search,Summer_Campaign,2026-02-01,12.22
U115066,Social,Crypto_Beginners,2025-01-27,17.66
U115067,Affiliate,Crypto_Beginners,2026-01-07,15.64
U115068,Direct,Mobile_App,2025-04-07,0.0
U115069,Paid Search,Retargeting,2026-06-13,25.23
U115070,Referral,Trading_101,2025-07-05,8.43
U115071,Referral,Retargeting,2025-08-03,6.45
U115072,Paid Search,Crypto_Beginners,2025-09-08,12.26
U115073,Referral,Trading_101,2025-08-04,15.7
U115074,Direct,Trading_101,2025-01-29,0.0
U115075,Paid Search,Referral_2025,2025-04-12,17.72
U115076,Social,Summer_Campaign,2025-05-03,12.83
U115077,Email,Retargeting,2025-02-23,5.37
U115078,Referral,Referral_2025,2025-10-10,7.25
U115079,Social,Retargeting,2025-04-27,9.62
U115080,Organic,Crypto_Beginners,2026-07-11,0.0
U115081,Affiliate,Summer_Campaign,2025-04-24,19.97
U115082,Direct,Trading_101,2026-06-27,0.0
U115083,Paid Search,Summer_Campaign,2025-10-20,20.28
U115084,Referral,Crypto_Beginners,2025-07-14,13.84
U115085,Organic,Retargeting,2025-10-19,0.0
U115086,Email,Summer_Campaign,2025-09-18,6.14
U115087,Organic,Mobile_App,2025-07-26,0.0
U115088,Paid Search,Retargeting,2026-07-18,21.98
U115089,Social,Trading_101,2025-02-18,18.55
U115090,Organic,Referral_2025,2025-01-06,0.0
U115091,Email,European_Market,2026-01-14,6.39
U115092,Affiliate,Summer_Campaign,2026-01-29,24.63
U115093,Organic,Trading_101,2025-08-12,0.0
U115094,Organic,Crypto_Beginners,2025-01-23,0.0
U115095,Referral,Summer_Campaign,2025-04-20,9.03
U115096,Direct,European_Market,2026-07-07,0.0
U115097,Paid Search,Mobile_App,2026-02-03,11.7
U115098,Email,Brand,2025-06-21,4.86
U115099,Paid Search,Trading_101,2025-11-02,22.16
U115100,Affiliate,Brand,2026-07-18,14.3
U115101,Referral,Referral_2025,2026-08-05,9.03
U115102,Paid Search,Mobile_App,2025-05-31,13.57
U115103,Direct,Retargeting,2026-03-04,0.0
U115104,Email,Summer_Campaign,2026-04-12,5.41
U115105,Organic,Crypto_Beginners,2026-08-30,0.0
U115106,Social,Mobile_App,2026-07-10,26.03
U115107,Email,Mobile_App,2025-03-08,5.37
U115108,Direct,Crypto_Beginners,2025-06-05,0.0
U115109,Paid Search,Referral_2025,2025-07-25,25.85
U115110,Referral,Trading_101,2025-06-04,10.1
U115111,Referral,Summer_Campaign,2026-05-24,11.37
U115112,Social,Summer_Campaign,2026-07-26,13.39
U115113,Referral,Summer_Campaign,2025-03-15,9.36
U115114,Organic,Trading_101,2025-02-18,0.0
U115115,Social,Trading_101,2026-04-12,13.51
U115116,Referral,Referral_2025,2026-08-08,8.67
U115117,Referral,Referral_2025,2025-06-28,9.55
U115118,Referral,Referral_2025,2025-02-17,9.4
U115119,Organic,European_Market,2025-03-13,0.0
U115120,Paid Search,Referral_2025,2025-04-23,14.7
U115121,Paid Search,Mobile_App,2025-06-08,17.36
U115122,Referral,Retargeting,2025-01-30,6.22
U115123,Referral,Summer_Campaign,2025-04-07,7.83
U115124,Referral,Mobile_App,2025-09-08,9.32
U115125,Referral,Crypto_Beginners,2026-06-03,8.54
U115126,Paid Search,European_Market,2025-04-02,20.33
U115127,Paid Search,Mobile_App,2025-04-23,17.77
U115128,Organic,Summer_Campaign,2025-09-16,0.0
U115129,Paid Search,Brand,2025-04-17,22.63
U115130,Paid Search,European_Market,2026-07-29,19.46
U115131,Referral,European_Market,2026-01-25,8.19
U115132,Paid Search,Summer_Campaign,2025-12-24,22.71
U115133,Organic,Crypto_Beginners,2025-07-18,0.0
U115134,Direct,Summer_Campaign,2026-03-03,0.0
U115135,Organic,Trading_101,2026-04-23,0.0
U115136,Direct,Summer_Campaign,2026-05-18,0.0
U115137,Social,Mobile_App,2026-07-27,12.19
