user_id,signup_date,country,age_group,acquisition_channel,device_type,account_status
U102831,2025-12-07,United Kingdom,35-44,Social,Web,Active
U102832,2026-01-18,Ireland,25-34,Paid Search,Android,Inactive
U102833,2026-06-17,Sweden,25-34,Social,Android,Active
U102834,2025-10-27,Denmark,35-44,Organic,Web,Inactive
U102835,2025-05-19,France,35-44,Affiliate,Android,Inactive
U102836,2025-12-25,France,45-54,Organic,Android,Inactive
U102837,2026-05-14,Belgium,25-34,Organic,Android,Inactive
U102838,2026-01-20,Austria,45-54,Email,iOS,Inactive
U102839,2026-08-27,Portugal,35-44,Affiliate,Android,Active
U102840,2025-10-07,Germany,35-44,Email,Web,Active
U102841,2026-04-28,Ireland,25-34,Organic,Web,Active
U102842,2025-04-21,Netherlands,35-44,Paid Search,iOS,Active
U102843,2025-05-19,Germany,35-44,Organic,Web,Active
U102844,2026-03-11,Spain,45-54,Organic,iOS,Active
U102845,2026-05-24,France,35-44,Referral,iOS,Active
U102846,2025-09-30,Denmark,35-44,Direct,iOS,Active
U102847,2025-04-09,Belgium,35-44,Direct,Android,Active
U102848,2025-04-14,Switzerland,45-54,Referral,iOS,Inactive
U102849,2025-08-02,Ireland,25-34,Organic,iOS,Active
U102850,2025-06-14,Austria,25-34,Referral,iOS,Inactive
U102851,2026-06-04,Denmark,45-54,Referral,iOS,Active
U102852,2025-10-11,France,55+,Affiliate,iOS,Inactive
U102853,2026-06-01,Ireland,25-34,Direct,Android,Inactive
U102854,2025-06-13,Italy,55+,Affiliate,iOS,Active
U102855,2025-03-05,Ireland,25-34,Affiliate,Android,Active
U102856,2025-04-01,Switzerland,18-24,Affiliate,Android,Active
U102857,2025-04-27,Germany,35-44,Organic,iOS,Active
U102858,2025-09-24,Ireland,45-54,Organic,iOS,Active
U102859,2026-07-13,Netherlands,35-44,Direct,iOS,Active
U102860,2025-05-20,Spain,18-24,Organic,Android,Active
U102861,2025-09-03,Netherlands,18-24,Direct,iOS,Active
U102862,2026-01-30,Sweden,35-44,Paid Search,Android,Active
U102863,2026-05-02,Germany,45-54,Organic,Android,Inactive
U102864,2026-04-21,United Kingdom,25-34,Social,Android,Active
U102865,2026-06-01,Portugal,25-34,Referral,iOS,Active
U102866,2025-07-03,Italy,55+,Referral,Android,Inactive
U102867,2025-01-20,Austria,25-34,Organic,Android,Active
U102868,2026-07-12,Portugal,25-34,Social,iOS,Active
U102869,2026-06-08,Switzerland,55+,Social,iOS,Active
U102870,2026-08-05,Sweden,35-44,Paid Search,Web,Active
U102871,2026-06-13,Italy,25-34,Paid Search,Web,Active
U102872,2025-05-27,Belgium,18-24,Referral,iOS,Active
U102873,2025-10-31,Denmark,25-34,Social,iOS,Active
U102874,2026-08-05,India,45-54,Organic,Android,Active
U102875,2025-08-16,Belgium,35-44,Email,Android,Inactive
U102876,2025-04-12,Austria,35-44,Referral,iOS,Suspended
U102877,2026-08-10,Switzerland,35-44,Direct,iOS,Active
U102878,2026-02-21,Sweden,25-34,Social,Android,Active
U102879,2025-08-04,United Kingdom,35-44,Social,Web,Active
U102880,2026-02-11,Italy,18-24,Organic,iOS,Inactive
U102881,2026-02-03,Austria,25-34,Paid Search,Android,Active
U102882,2026-05-14,Poland,45-54,Direct,Android,Inactive
U102883,2026-04-10,Netherlands,25-34,Referral,iOS,Active
U102884,2025-03-23,Netherlands,25-34,Organic,iOS,Active
U102885,2026-08-27,United Kingdom,18-24,Referral,Web,Active
U102886,2025-12-31,Italy,25-34,Social,iOS,Active
U102887,2025-06-12,Ireland,18-24,Affiliate,iOS,Active
U102888,2025-02-17,Portugal,35-44,Social,Web,Inactive
U102889,2026-05-26,Belgium,55+,Direct,iOS,Active
U102890,2025-11-25,Ireland,45-54,Paid Search,Web,Inactive
U102891,2025-04-26,Austria,18-24,Referral,Android,Active
U102892,2025-12-03,Portugal,25-34,Paid Search,iOS,Inactive
U102893,2025-05-27,Ireland,25-34,Social,iOS,Inactive
U102894,2026-07-29,France,18-24,Email,iOS,Active
U102895,2025-11-19,Italy,25-34,Social,iOS,Active
U102896,2026-03-19,Switzerland,45-54,Referral,Android,Active
U102897,2025-01-13,Netherlands,25-34,Affiliate,iOS,Active
U102898,2026-05-09,France,25-34,Affiliate,Web,Active
U102899,2025-10-14,Austria,35-44,Affiliate,Web,Active
U102900,2025-04-24,Portugal,35-44,Referral,Web,Active
U102901,2026-04-25,Italy,45-54,Social,Android,Active
U102902,2025-01-22,Portugal,55+,Email,Android,Active
U102903,2025-12-15,Portugal,25-34,Direct,iOS,Active
U102904,2026-07-20,Switzerland,25-34,Organic,Android,Active
U102905,2025-11-16,Germany,25-34,Social,iOS,Active
U102906,2025-05-06,United Kingdom,25-34,Organic,iOS,Active
U102907,2025-10-04,Switzerland,45-54,Organic,Android,Active
U102908,2025-07-23,Ireland,25-34,Paid Search,Web,Inactive
U102909,2025-07-13,Denmark,45-54,Paid Search,Android,Active
U102910,2026-07-01,India,25-34,Referral,Android,Active
U102911,2025-10-13,Sweden,35-44,Social,iOS,Suspended
U102912,2025-02-26,Denmark,45-54,Organic,Web,Active
U102913,2025-10-30,Poland,45-54,Organic,Android,Inactive
U102914,2025-06-12,Germany,35-44,Affiliate,Web,Active
U102915,2025-01-19,India,25-34,Organic,iOS,Active
U102916,2026-01-05,Sweden,45-54,Organic,iOS,Active
U102917,2025-09-21,France,25-34,Direct,Web,Inactive
U102918,2025-04-23,Portugal,25-34,Email,Android,Inactive
U102919,2026-05-03,Italy,45-54,Direct,iOS,Active
U102920,2025-11-23,Sweden,25-34,Email,Android,Active
U102921,2026-06-26,Poland,35-44,Email,Web,Inactive
U102922,2026-08-02,Belgium,55+,Organic,Web,Inactive
U102923,2025-03-06,Austria,25-34,Affiliate,Web,Active
U102924,2025-10-19,Switzerland,35-44,Paid Search,iOS,Inactive
U102925,2025-01-25,Sweden,35-44,Email,Web,Inactive
U102926,2026-07-03,Germany,45-54,Social,Web,Inactive
U102927,2025-01-01,Denmark,25-34,Affiliate,iOS,Active
U102928,2026-07-03,Poland,25-34,Direct,Android,Active
U102929,2025-05-21,Germany,35-44,Direct,Android,Inactive
U102930,2025-07-07,Sweden,25-34,Paid Search,Android,Active
U102931,2025-05-08,Germany,25-34,Social,Android,Inactive
U102932,2025-07-20,Ireland,25-34,Paid Search,iOS,Inactive
U102933,2025-05-07,Switzerland,25-34,Social,iOS,Active
U102934,2025-09-14,Spain,45-54,Organic,iOS,Active
U102935,2026-07-01,Portugal,25-34,Social,Web,Active
U102936,2025-07-13,Portugal,25-34,Social,iOS,Active
U102937,2025-04-14,France,25-34,Referral,Android,Active
U102938,2026-06-19,Belgium,18-24,Social,Android,Inactive
U102939,2025-09-22,Belgium,55+,Organic,Web,Active
U102940,2026-01-19,Austria,55+,Paid Search,iOS,Active
U102941,2025-09-17,India,45-54,Social,Android,Active
U102942,2026-02-18,Ireland,25-34,Direct,Android,Active
U102943,2025-12-24,Spain,45-54,Direct,iOS,Active
U102944,2025-03-16,Spain,45-54,Organic,Android,Active
U102945,2025-12-21,Portugal,25-34,Referral,iOS,Inactive
U102946,2026-08-07,Denmark,35-44,Paid Search,Android,Active
U102947,2025-07-07,Portugal,55+,Affiliate,iOS,Active
U102948,2025-10-17,Spain,25-34,Direct,iOS,Active
U102949,2025-02-14,Netherlands,35-44,Social,iOS,Active
U102950,2026-07-27,Netherlands,35-44,Referral,Android,Active
U102951,2025-03-24,Netherlands,25-34,Direct,iOS,Active
U102952,2025-05-03,Spain,35-44,Referral,iOS,Active
U102953,2025-12-24,Belgium,25-34,Affiliate,Android,Active
U102954,2026-06-12,Sweden,35-44,Social,iOS,Inactive
U102955,2025-03-07,Germany,25-34,Referral,Web,Inactive
U102956,2026-01-10,Denmark,45-54,Email,iOS,Active
U102957,2025-06-11,Ireland,35-44,Email,Android,Active
U102958,2026-01-15,Switzerland,55+,Social,Web,Active
U102959,2025-12-24,Austria,25-34,Direct,Android,Active
U102960,2025-07-07,Poland,25-34,Social,iOS,Active
U102961,2025-11-18,Belgium,25-34,Paid Search,Android,Active
U102962,2026-03-26,France,35-44,Social,Web,Active
U102963,2026-04-19,Poland,25-34,Social,Android,Active
U102964,2025-01-13,United Kingdom,25-34,Direct,iOS,Active
U102965,2025-07-03,Poland,35-44,Organic,Android,Inactive
U102966,2025-04-21,Sweden,18-24,Social,iOS,Active
U102967,2026-05-23,Italy,45-54,Organic,Android,Active
U102968,2025-10-17,Portugal,55+,Organic,Android,Active
U102969,2025-10-22,Spain,25-34,Email,iOS,Active
U102970,2026-03-27,India,45-54,Social,Android,Active
U102971,2025-08-03,United Kingdom,25-34,Organic,iOS,Active
U102972,2026-07-21,Portugal,35-44,Social,iOS,Active
U102973,2025-01-27,India,35-44,Referral,Android,Active
U102974,2025-08-19,United Kingdom,25-34,Organic,Web,Inactive
U102975,2026-07-19,France,45-54,Paid Search,iOS,Inactive
U102976,2025-11-17,India,25-34,Direct,iOS,Active
U102977,2025-08-21,Portugal,55+,Affiliate,Web,Active
U102978,2026-03-13,Netherlands,25-34,Social,Android,Active
U102979,2026-06-17,Spain,25-34,Referral,Web,Active
U102980,2026-02-07,Poland,25-34,Paid Search,iOS,Active
U102981,2025-02-22,France,45-54,Email,iOS,Active
U102982,2025-11-09,Austria,35-44,Email,iOS,Inactive
U102983,2025-10-08,Germany,55+,Social,Android,Active
U102984,2025-01-31,Sweden,35-44,Organic,iOS,Active
U102985,2025-12-03,Netherlands,25-34,Affiliate,iOS,Active
U102986,2025-07-02,Switzerland,45-54,Social,iOS,Active
U102987,2025-01-23,Netherlands,25-34,Organic,Android,Active
U102988,2026-06-28,Germany,25-34,Organic,iOS,Active
U102989,2026-03-22,Germany,18-24,Social,Web,Active
U102990,2025-03-15,France,25-34,Referral,iOS,Active
U102991,2025-01-10,Ireland,25-34,Social,Web,Active
U102992,2026-04-29,Denmark,25-34,Paid Search,iOS,Active
U102993,2026-04-01,Austria,25-34,Affiliate,Android,Active
U102994,2026-07-20,India,35-44,Organic,Web,Active
U102995,2026-07-18,Sweden,25-34,Organic,Android,Suspended
U102996,2025-06-09,India,35-44,Affiliate,iOS,Inactive
U102997,2025-01-14,Italy,25-34,Affiliate,Android,Active
U102998,2025-06-27,Italy,55+,Social,iOS,Active
U102999,2026-02-16,Italy,18-24,Organic,Android,Active
U103000,2025-02-22,Spain,45-54,Organic,Android,Active
U103001,2026-02-12,Denmark,35-44,Paid Search,Android,Active
U103002,2025-01-22,France,35-44,Paid Search,iOS,Active
U103003,2025-01-30,United Kingdom,25-34,Referral,iOS,Active
U103004,2025-09-17,Austria,25-34,Social,iOS,Active
U103005,2025-07-24,Switzerland,55+,Paid Search,Android,Active
U103006,2025-02-28,United Kingdom,25-34,Referral,Web,Active
U103007,2026-04-16,Switzerland,35-44,Paid Search,iOS,Active
U103008,2026-04-11,United Kingdom,55+,Organic,Android,Active
U103009,2025-01-12,Poland,25-34,Organic,iOS,Active
U103010,2025-10-17,Denmark,25-34,Referral,iOS,Inactive
U103011,2025-12-20,France,35-44,Affiliate,Android,Active
U103012,2025-03-16,Netherlands,35-44,Referral,iOS,Active
U103013,2026-07-15,Italy,45-54,Organic,iOS,Active
U103014,2026-08-14,Italy,55+,Email,iOS,Inactive
U103015,2026-03-17,Denmark,25-34,Paid Search,iOS,Inactive
U103016,2025-08-29,Portugal,35-44,Email,iOS,Inactive
U103017,2025-06-03,India,25-34,Paid Search,Android,Active
U103018,2025-04-06,Denmark,45-54,Direct,Android,Active
U103019,2025-10-21,France,25-34,Social,iOS,Inactive
U103020,2025-07-28,Austria,35-44,Organic,iOS,Active
U103021,2025-12-09,France,18-24,Social,iOS,Active
U103022,2025-03-29,Netherlands,35-44,Organic,Android,Active
U103023,2026-01-25,Poland,25-34,Organic,Android,Active
U103024,2025-11-21,Spain,55+,Organic,Android,Active
U103025,2025-06-06,Portugal,35-44,Paid Search,iOS,Active
U103026,2026-07-31,Netherlands,35-44,Paid Search,Android,Inactive
U103027,2025-05-17,India,55+,Referral,iOS,Active
U103028,2026-03-04,Austria,35-44,Paid Search,iOS,Active
U103029,2026-03-28,Netherlands,35-44,Direct,Android,Active
U103030,2025-05-21,Portugal,18-24,Organic,Web,Active
U103031,2025-03-24,France,35-44,Referral,Android,Active
U103032,2025-06-26,India,25-34,Organic,iOS,Active
U103033,2025-07-17,Austria,45-54,Organic,iOS,Active
U103034,2026-07-22,Spain,45-54,Referral,Android,Active
U103035,2026-02-25,Sweden,25-34,Paid Search,iOS,Inactive
U103036,2026-02-05,India,45-54,Organic,iOS,Inactive
U103037,2026-04-16,Poland,35-44,Affiliate,Web,Active
U103038,2025-08-06,Denmark,35-44,Referral,Android,Active
U103039,2025-06-24,Belgium,25-34,Organic,iOS,Active
U103040,2025-01-23,Denmark,25-34,Organic,Android,Active
U103041,2025-08-23,United Kingdom,45-54,Organic,iOS,Active
U103042,2025-01-13,Belgium,55+,Organic,Android,Active
U103043,2025-04-11,Portugal,25-34,Affiliate,iOS,Inactive
U103044,2026-06-20,Portugal,35-44,Paid Search,Android,Active
U103045,2026-06-07,Sweden,25-34,Referral,Web,Active
U103046,2026-03-28,Italy,25-34,Organic,Android,Suspended
U103047,2026-03-07,India,35-44,Organic,iOS,Active
U103048,2026-08-29,Portugal,25-34,Affiliate,Android,Active
U103049,2026-06-17,France,35-44,Referral,iOS,Active
U103050,2025-10-20,United Kingdom,35-44,Social,iOS,Inactive
U103051,2025-04-11,Spain,35-44,Affiliate,iOS,Active
U103052,2026-05-17,Italy,25-34,Organic,iOS,Inactive
U103053,2025-10-31,Spain,45-54,Paid Search,Web,Active
U103054,2026-06-24,Spain,25-34,Organic,iOS,Active
U103055,2026-07-07,Spain,25-34,Email,Android,Active
U103056,2025-12-21,Austria,25-34,Email,Android,Inactive
U103057,2025-10-30,Germany,35-44,Organic,iOS,Inactive
U103058,2026-05-11,Poland,25-34,Affiliate,Android,Active
U103059,2025-08-15,France,25-34,Paid Search,Android,Active
U103060,2025-08-24,Austria,25-34,Paid Search,Android,Inactive
U103061,2026-03-31,Germany,25-34,Referral,iOS,Inactive
U103062,2025-01-13,Belgium,55+,Paid Search,iOS,Active
U103063,2025-07-29,India,35-44,Referral,iOS,Inactive
U103064,2026-02-01,Switzerland,35-44,Referral,Android,Active
U103065,2025-04-10,United Kingdom,55+,Affiliate,Android,Inactive
U103066,2025-01-31,Netherlands,25-34,Organic,Android,Active
U103067,2026-06-12,Italy,55+,Social,Web,Active
U103068,2025-11-25,Switzerland,35-44,Organic,iOS,Active
U103069,2025-06-15,Portugal,45-54,Organic,Web,Inactive
U103070,2026-04-04,Poland,25-34,Affiliate,iOS,Inactive
U103071,2025-04-10,France,25-34,Affiliate,iOS,Active
U103072,2025-06-22,Poland,25-34,Organic,Android,Active
U103073,2025-06-11,Switzerland,35-44,Social,Android,Active
U103074,2025-09-20,Portugal,25-34,Social,iOS,Active
U103075,2025-10-01,Switzerland,45-54,Paid Search,iOS,Suspended
U103076,2025-01-03,Portugal,25-34,Paid Search,iOS,Inactive
U103077,2025-01-28,Austria,25-34,Paid Search,Android,Active
U103078,2025-11-22,France,25-34,Referral,iOS,Active
U103079,2025-05-29,Germany,35-44,Organic,iOS,Active
U103080,2026-06-24,Germany,55+,Social,iOS,Active
U103081,2026-05-03,France,45-54,Referral,iOS,Active
U103082,2026-03-14,Austria,25-34,Referral,Android,Active
U103083,2025-03-06,Belgium,25-34,Organic,iOS,Active
U103084,2025-12-22,Austria,35-44,Organic,iOS,Inactive
U103085,2026-06-17,Switzerland,35-44,Email,Android,Inactive
U103086,2025-09-09,Portugal,25-34,Paid Search,Web,Active
U103087,2025-08-23,Portugal,45-54,Paid Search,iOS,Active
U103088,2025-08-15,Belgium,25-34,Affiliate,Android,Active
U103089,2026-06-09,United Kingdom,35-44,Social,Web,Active
U103090,2025-11-09,India,25-34,Referral,iOS,Active
U103091,2025-02-18,Poland,35-44,Social,Web,Active
U103092,2025-04-28,Belgium,25-34,Referral,iOS,Active
U103093,2025-02-23,India,55+,Organic,iOS,Active
U103094,2026-07-19,Sweden,35-44,Social,Android,Inactive
U103095,2025-02-13,Belgium,55+,Paid Search,Android,Inactive
U103096,2025-02-22,Italy,25-34,Paid Search,Web,Active
U103097,2026-08-09,Ireland,45-54,Organic,iOS,Active
U103098,2026-07-12,Italy,35-44,Email,Web,Active
U103099,2026-06-09,United Kingdom,45-54,Paid Search,Web,Active
U103100,2025-04-12,France,35-44,Direct,iOS,Active
U103101,2026-02-02,Denmark,35-44,Paid Search,iOS,Active
U103102,2025-05-18,Portugal,35-44,Affiliate,iOS,Inactive
U103103,2026-01-22,France,55+,Paid Search,Web,Inactive
U103104,2025-04-21,Switzerland,,Email,iOS,Active
U103105,2025-01-17,Belgium,18-24,Affiliate,iOS,Active
U103106,2025-07-01,France,35-44,Organic,Android,Active
U103107,2026-06-20,Germany,25-34,Social,iOS,Suspended
U103108,2026-06-25,Spain,35-44,Organic,iOS,Inactive
U103109,2025-06-20,Austria,25-34,Affiliate,Android,Active
U103110,2026-02-13,Italy,18-24,Direct,iOS,Active
U103111,2026-01-13,Denmark,45-54,Paid Search,Android,Active
U103112,2025-07-07,Italy,18-24,Social,iOS,Inactive
U103113,2025-08-18,United Kingdom,25-34,Referral,Android,Active
U103114,2025-04-29,Switzerland,25-34,Email,iOS,Inactive
U103115,2025-06-05,Netherlands,25-34,Social,Web,Active
U103116,2026-04-10,India,55+,Direct,Android,Active
U103117,2025-04-14,Poland,35-44,Email,iOS,Active
U103118,2026-08-27,Portugal,45-54,Affiliate,iOS,Active
U103119,2026-05-17,United Kingdom,35-44,Organic,iOS,Suspended
U103120,2025-06-24,Poland,55+,Social,iOS,Inactive
U103121,2026-02-25,Sweden,35-44,Referral,iOS,Active
U103122,2025-05-14,United Kingdom,18-24,Organic,Android,Inactive
U103123,2026-01-26,France,25-34,Referral,iOS,Inactive
U103124,2026-05-16,Netherlands,35-44,Social,iOS,Inactive
U103125,2025-02-02,Portugal,25-34,Email,iOS,Active
U103126,2025-02-24,Germany,25-34,Referral,Web,Active
U103127,2026-06-03,Italy,25-34,Organic,Web,Active
U103128,2025-01-12,Germany,25-34,Paid Search,iOS,Active
U103129,2026-06-12,Sweden,35-44,Organic,iOS,Inactive
U103130,2026-07-09,Italy,55+,Organic,iOS,Active
U103131,2026-01-08,Sweden,18-24,Direct,iOS,Suspended
U103132,2026-04-29,United Kingdom,25-34,Paid Search,iOS,Inactive
U103133,2025-08-16,Belgium,35-44,Organic,Android,Inactive
U103134,2025-11-03,Netherlands,25-34,Email,iOS,Inactive
U103135,2026-04-02,Netherlands,35-44,Paid Search,iOS,Inactive
U103136,2025-06-09,Spain,35-44,Paid Search,Android,Inactive
U103137,2025-11-27,Sweden,25-34,Email,Android,Inactive
U103138,2025-08-13,Switzerland,35-44,Social,Android,Inactive
U103139,2026-05-19,Sweden,25-34,Organic,Android,Inactive
U103140,2026-04-01,France,25-34,Paid Search,iOS,Active
U103141,2025-02-14,Belgium,25-34,Organic,iOS,Inactive
U103142,2025-08-02,Belgium,35-44,Referral,Web,Inactive
U103143,2025-02-28,Austria,25-34,Organic,Web,Active
U103144,2025-07-14,France,25-34,Social,Android,Active
U103145,2026-05-04,Italy,25-34,Referral,Android,Inactive
U103146,2025-06-06,United Kingdom,18-24,Social,iOS,Active
U103147,2025-08-14,Portugal,25-34,Social,Web,Active
U103148,2026-02-16,Ireland,25-34,Email,iOS,Active
U103149,2025-07-24,Netherlands,35-44,Affiliate,iOS,Active
U103150,2025-03-20,Spain,25-34,Paid Search,Android,Active
U103151,2025-05-04,United Kingdom,45-54,Referral,Android,Inactive
U103152,2026-04-16,Ireland,25-34,Social,Web,Active
U103153,2025-08-06,France,35-44,Referral,Android,Inactive
U103154,2026-05-31,Germany,25-34,Email,iOS,Active
U103155,2026-08-25,Germany,25-34,Social,Android,Active
U103156,2025-04-14,Germany,35-44,Organic,iOS,Active
U103157,2026-01-28,Denmark,25-34,Email,Android,Active
U103158,2026-08-31,United Kingdom,25-34,Affiliate,iOS,Inactive
U103159,2026-03-10,Netherlands,45-54,Organic,iOS,Suspended
U103160,2025-11-27,Italy,45-54,Referral,Android,Inactive
U103161,2025-05-23,United Kingdom,35-44,Direct,Android,Active
U103162,2026-06-24,Belgium,45-54,Email,Android,Active
U103163,2025-10-05,Belgium,35-44,Direct,Web,Inactive
U103164,2025-08-21,Switzerland,18-24,Referral,iOS,Active
U103165,2026-06-13,Netherlands,35-44,Direct,Android,Active
U103166,2026-07-25,Netherlands,35-44,Organic,Android,Active
U103167,2025-03-31,Ireland,35-44,Organic,Web,Inactive
U103168,2026-05-07,Ireland,45-54,Social,Android,Active
U103169,2025-07-18,Germany,25-34,Paid Search,Android,Active
U103170,2025-12-28,Denmark,18-24,Organic,Android,Active
U103171,2026-03-17,Belgium,35-44,Organic,Web,Active
U103172,2025-01-26,Italy,35-44,Paid Search,Web,Active
U103173,2025-01-25,Netherlands,45-54,Affiliate,Android,Inactive
U103174,2026-01-29,Ireland,18-24,Email,iOS,Inactive
U103175,2026-05-22,India,35-44,Email,Web,Inactive
U103176,2025-10-28,Portugal,18-24,Paid Search,Android,Active
U103177,2025-12-05,Germany,45-54,Affiliate,iOS,Active
U103178,2025-09-24,Portugal,35-44,Paid Search,iOS,Inactive
U103179,2026-04-06,Netherlands,35-44,Referral,Android,Active
U103180,2026-04-01,Germany,35-44,Email,Web,Active
U103181,2025-12-26,India,35-44,Organic,Android,Active
U103182,2025-03-09,India,18-24,Social,iOS,Active
U103183,2026-02-16,Belgium,45-54,Social,Web,Active
U103184,2026-05-06,Poland,25-34,Paid Search,Android,Active
U103185,2025-02-18,Belgium,25-34,Email,Android,Inactive
U103186,2026-07-18,Ireland,35-44,Organic,Android,Active
U103187,2025-04-12,Sweden,45-54,Direct,iOS,Inactive
U103188,2025-08-04,Portugal,25-34,Direct,Web,Active
U103189,2026-03-14,Sweden,25-34,Paid Search,iOS,Inactive
U103190,2026-07-23,Austria,35-44,Email,Web,Active
U103191,2026-07-13,Germany,25-34,Organic,Web,Active
