session_id,user_id,session_date,session_duration_sec,screens_viewed,device_type,app_version
S520256,U112863,2025-12-03,182.0,6,iOS,5.4.0
S520257,U100686,2026-08-26,1163.0,10,Android,5.3.0
S520258,U126320,2026-07-17,238.0,4,iOS,5.2.0
S520259,U143650,2025-10-13,527.0,7,Web,5.2.0
S520260,U110448,2026-05-24,144.0,13,iOS,5.2.0
S520261,U104338,2025-08-04,144.0,11,Android,5.4.1
S520262,U104075,2026-04-08,877.0,10,Android,5.1.0
S520263,U115597,2026-06-30,157.0,8,Web,5.3.0
S520264,U119252,2026-01-25,130.0,6,iOS,5.4.0
S520265,U146906,2026-01-29,257.0,12,Web,5.3.0
S520266,U133737,2025-02-03,156.0,7,Android,5.4.0
S520267,U128054,2025-12-29,746.0,14,iOS,5.2.0
S520268,U149939,2025-12-04,488.0,10,iOS,5.4.0
S520269,U102817,2025-04-21,1248.0,5,iOS,5.3.0
S520270,U128736,2026-08-29,242.0,6,iOS,5.3.0
S520271,U107517,2025-08-03,249.0,11,Android,5.3.0
S520272,U124183,2025-07-21,331.0,12,Android,5.1.0
S520273,U143093,2026-05-04,298.0,7,Web,5.4.1
S520274,U118663,2026-05-20,218.0,8,Web,5.4.0
S520275,U115200,2026-05-27,604.0,11,iOS,5.2.0
S520276,U138162,2026-04-13,118.0,8,Android,5.4.1
S520277,U132376,2026-04-19,332.0,5,Android,5.1.0
S520278,U104769,2026-07-11,163.0,4,iOS,5.4.1
S520279,U141531,2026-01-20,433.0,4,Web,5.4.0
S520280,U149549,2026-06-05,124.0,11,iOS,5.2.0
S520281,U103629,2026-08-24,92.0,7,iOS,5.1.0
S520282,U149531,2026-06-21,290.0,9,Android,5.4.1
S520283,U104245,2026-02-04,213.0,7,iOS,5.1.0
S520284,U119743,2026-05-19,496.0,6,Android,5.1.0
S520285,U141510,2025-08-05,174.0,9,Android,5.4.1
S520286,U108188,2025-08-16,248.0,9,Android,5.3.0
S520287,U116695,2026-08-05,763.0,2,Web,5.4.0
S520288,U113194,2025-12-26,270.0,7,Android,5.4.0
S520289,U146505,2025-10-19,430.0,6,iOS,5.3.0
S520290,U108430,2026-08-23,269.0,8,Android,5.2.0
S520291,U135687,2026-05-11,632.0,9,Android,5.4.0
S520292,U131428,2026-07-24,516.0,10,iOS,5.4.0
S520293,U114695,2025-10-30,395.0,8,iOS,5.4.0
S520294,U120854,2026-08-19,790.0,7,Android,5.4.1
S520295,U118833,2026-08-24,167.0,4,iOS,5.4.0
S520296,U124274,2026-03-19,364.0,8,iOS,5.4.1
S520297,U145486,2026-08-19,85.0,5,Android,5.2.0
S520298,U106690,2025-11-29,252.0,8,Android,5.2.0
S520299,U127038,2025-06-03,589.0,5,iOS,5.2.0
S520300,U103945,2026-08-06,556.0,6,iOS,5.1.0
S520301,U103362,2026-05-02,316.0,3,iOS,5.4.0
S520302,U120325,2026-01-18,335.0,10,Android,5.4.1
S520303,U135418,2026-06-30,259.0,7,iOS,5.4.1
S520304,U106283,2026-07-07,224.0,11,Web,5.2.0
S520305,U118228,2026-01-16,112.0,9,iOS,5.1.0
S520306,U114757,2026-07-29,487.0,7,iOS,5.3.0
S520307,U110217,2025-08-14,995.0,6,iOS,5.4.0
S520308,U142097,2025-11-28,125.0,6,iOS,5.3.0
S520309,U145323,2026-08-11,375.0,3,Web,5.4.0
S520310,U109410,2025-12-21,211.0,6,Android,5.3.0
S520311,U104719,2025-08-30,355.0,7,Android,5.4.1
S520312,U120047,2025-04-03,315.0,12,Web,5.4.0
S520313,U142580,2026-02-09,343.0,6,iOS,5.4.0
S520314,U109021,2026-06-08,246.0,8,Android,5.4.0
S520315,U102563,2025-06-07,409.0,4,Android,5.4.0
S520316,U132984,2026-02-21,657.0,6,iOS,5.1.0
S520317,U118513,2026-02-13,599.0,8,iOS,5.4.1
S520318,U138049,2025-06-04,175.0,7,iOS,5.3.0
S520319,U114496,2026-01-27,512.0,5,Android,5.4.1
S520320,U121268,2025-04-21,233.0,7,Android,5.2.0
S520321,U134646,2026-03-07,444.0,10,iOS,5.4.1
S520322,U117427,2025-07-18,206.0,4,iOS,5.4.1
S520323,U104984,2025-11-24,258.0,4,iOS,5.4.1
S520324,U145491,2025-09-17,341.0,10,Android,5.2.0
S520325,U104318,2026-06-26,271.0,9,Android,5.4.0
S520326,U132919,2025-10-06,267.0,5,Android,5.2.0
S520327,U127455,2026-03-30,408.0,5,Android,5.4.0
S520328,U122057,2026-07-07,370.0,10,iOS,5.4.1
S520329,U116410,2026-04-21,471.0,9,Web,5.1.0
S520330,U147714,2026-03-09,302.0,5,Web,5.4.0
S520331,U114610,2026-06-28,278.0,7,Android,5.3.0
S520332,U111166,2025-07-11,1229.0,12,Android,5.4.1
S520333,U106471,2026-03-18,352.0,10,iOS,5.4.0
S520334,U110775,2025-10-27,755.0,7,iOS,5.4.0
S520335,U118866,2025-04-29,191.0,9,Web,5.1.0
S520336,U104667,2025-03-06,302.0,4,Android,5.3.0
S520337,U121673,2026-01-24,185.0,5,Android,5.3.0
S520338,U148930,2025-07-19,561.0,6,Android,5.1.0
S520339,U133831,2026-04-22,202.0,7,iOS,5.1.0
S520340,U136411,2026-02-20,455.0,4,Android,5.4.1
S520341,U145129,2025-08-09,192.0,4,Android,5.4.0
S520342,U125615,2026-01-02,283.0,5,Web,5.4.0
S520343,U111593,2025-06-27,908.0,8,Android,5.4.1
S520344,U121377,2026-05-04,273.0,12,iOS,5.4.1
S520345,U121279,2026-04-30,228.0,12,iOS,5.3.0
S520346,U145149,2025-06-23,558.0,11,Web,5.3.0
S520347,U145351,2026-02-02,291.0,10,iOS,5.1.0
S520348,U116750,2026-03-23,378.0,6,Web,5.4.0
S520349,U102571,2026-06-12,96.0,7,Android,5.4.0
S520350,U148340,2025-06-06,247.0,6,Android,5.2.0
S520351,U143104,2026-01-23,233.0,3,Android,5.4.0
S520352,U110449,2026-01-28,397.0,5,Web,5.3.0
S520353,U102858,2026-07-07,70.0,5,iOS,5.4.1
S520354,U109766,2026-01-07,232.0,11,iOS,5.4.1
S520355,U140005,2026-03-04,200.0,6,iOS,5.4.0
S520356,U113389,2026-01-27,263.0,8,iOS,5.4.1
S520357,U124126,2025-12-19,425.0,8,iOS,5.3.0
S520358,U126478,2025-05-15,200.0,5,Android,5.4.1
S520359,U133044,2026-04-21,321.0,7,Android,5.3.0
S520360,U115703,2026-07-26,423.0,8,Android,5.4.1
S520361,U146279,2025-11-06,258.0,4,iOS,5.1.0
S520362,U138475,2026-06-12,734.0,11,iOS,5.4.0
S520363,U114708,2025-10-22,589.0,8,Android,5.4.1
S520364,U130526,2026-02-10,404.0,4,iOS,5.3.0
S520365,U142180,2026-08-31,218.0,8,iOS,5.2.0
S520366,U124444,2025-07-29,62.0,4,Web,5.4.0
S520367,U107221,2026-05-11,470.0,7,iOS,5.4.1
S520368,U136261,2025-02-12,122.0,12,Android,5.2.0
S520369,U128166,2025-12-01,422.0,5,Android,5.4.0
S520370,U103748,2025-12-03,249.0,10,Web,5.4.1
S520371,U132203,2026-02-18,528.0,12,Android,5.1.0
S520372,U116365,2025-11-07,408.0,2,iOS,5.1.0
S520373,U131846,2025-07-28,718.0,6,iOS,5.4.1
S520374,U128008,2025-07-16,179.0,4,iOS,5.2.0
S520375,U101358,2026-07-02,347.0,4,iOS,5.4.1
S520376,U146017,2026-05-23,263.0,6,Android,5.2.0
S520377,U132831,2026-08-26,126.0,11,iOS,5.4.0
S520378,U137068,2025-12-09,292.0,6,iOS,5.3.0
S520379,U113847,2026-05-10,834.0,10,Android,5.4.0
S520380,U118994,2026-04-26,503.0,8,Android,5.3.0
S520381,U137141,2025-02-26,175.0,6,Android,5.4.0
S520382,U111465,2026-07-23,1093.0,9,iOS,5.3.0
S520383,U119035,2026-02-04,205.0,5,iOS,5.3.0
S520384,U113122,2025-09-03,333.0,10,Android,5.4.0
S520385,U107628,2026-04-18,177.0,8,iOS,5.4.0
S520386,U131628,2026-08-29,274.0,9,Android,5.2.0
S520387,U143818,2025-11-09,524.0,6,Android,5.4.0
S520388,U102053,2025-12-27,356.0,8,iOS,5.2.0
S520389,U128353,2026-02-11,123.0,7,Web,5.4.0
S520390,U125716,2025-05-23,325.0,9,iOS,5.3.0
S520391,U137422,2025-08-14,720.0,6,iOS,5.3.0
S520392,U125209,2026-01-31,347.0,9,iOS,5.4.1
S520393,U130398,2026-06-28,256.0,7,Android,5.3.0
S520394,U118291,2026-03-30,551.0,6,Android,5.3.0
S520395,U141172,2026-08-29,218.0,5,iOS,5.3.0
S520396,U123315,2025-11-16,152.0,3,Android,5.3.0
S520397,U116915,2026-06-14,255.0,5,Android,5.2.0
S520398,U122151,2026-07-01,523.0,2,iOS,5.3.0
S520399,U130619,2026-04-21,259.0,4,iOS,5.4.1
S520400,U115308,2026-01-12,180.0,4,iOS,5.4.0
S520401,U117379,2026-03-10,244.0,8,Android,5.4.1
S520402,U109454,2025-04-24,105.0,8,iOS,5.1.0
S520403,U102936,2025-11-14,310.0,6,iOS,5.1.0
S520404,U142599,2025-09-10,316.0,5,iOS,5.4.0
S520405,U125797,2026-05-09,403.0,7,iOS,5.3.0
S520406,U124814,2025-08-27,161.0,8,iOS,5.1.0
S520407,U122682,2026-08-20,437.0,11,iOS,5.3.0
S520408,U120980,2026-01-21,215.0,11,Android,5.4.0
S520409,U112282,2025-12-31,185.0,6,Web,5.4.0
S520410,U124375,2025-06-07,71.0,5,Android,5.3.0
S520411,U101161,2025-05-10,951.0,6,Android,5.2.0
S520412,U112091,2026-03-13,273.0,8,iOS,5.4.1
S520413,U100423,2025-10-17,216.0,4,Android,5.2.0
S520414,U107834,2026-08-25,706.0,8,Android,5.3.0
S520415,U119643,2026-04-10,236.0,9,Android,5.4.0
S520416,U118675,2026-03-07,306.0,7,Web,5.4.1
S520417,U138564,2026-08-07,394.0,8,Android,5.4.0
S520418,U131835,2025-08-20,409.0,4,Android,5.2.0
S520419,U136184,2026-06-16,662.0,7,Android,5.4.1
S520420,U120369,2026-06-28,260.0,10,Android,5.4.0
S520421,U142102,2026-04-02,179.0,7,iOS,5.3.0
S520422,U102436,2026-07-21,164.0,9,Android,5.4.0
S520423,U115268,2025-05-29,167.0,8,Android,5.4.1
S520424,U138460,2025-02-28,134.0,10,Android,5.2.0
S520425,U102262,2026-05-17,434.0,4,iOS,5.4.0
S520426,U138872,2026-08-21,100.0,5,iOS,5.4.1
S520427,U105439,2026-04-17,323.0,9,Android,5.3.0
S520428,U119036,2026-05-02,637.0,7,iOS,5.2.0
S520429,U125577,2025-09-07,275.0,4,Web,5.4.1
S520430,U146125,2026-07-22,225.0,5,Android,5.3.0
S520431,U116743,2025-06-19,226.0,15,iOS,5.1.0
S520432,U143930,2025-10-31,436.0,6,Android,5.3.0
S520433,U136088,2025-09-09,407.0,5,iOS,5.4.0
S520434,U116199,2026-08-19,220.0,5,Android,5.3.0
S520435,U128845,2026-01-05,681.0,7,Android,5.2.0
S520436,U124364,2026-01-26,461.0,6,iOS,5.3.0
S520437,U146762,2026-08-06,256.0,6,Android,5.4.1
S520438,U141338,2026-01-01,127.0,10,Android,5.4.0
S520439,U129663,2025-03-28,281.0,10,Web,5.2.0
S520440,U143931,2025-11-24,544.0,5,iOS,5.4.0
S520441,U124834,2025-11-11,294.0,8,Web,5.4.1
S520442,U115581,2026-08-03,540.0,11,iOS,5.1.0
S520443,U113929,2025-11-03,784.0,7,iOS,5.2.0
S520444,U111649,2026-02-17,138.0,5,Android,5.2.0
S520445,U106516,2026-08-07,987.0,6,Android,5.4.1
S520446,U113530,2026-03-01,267.0,6,Android,5.3.0
S520447,U147358,2026-03-08,168.0,8,Android,5.3.0
S520448,U138525,2025-09-17,217.0,8,iOS,5.4.0
S520449,U110343,2026-05-02,220.0,5,iOS,5.4.1
S520450,U143911,2026-04-02,208.0,7,Android,5.4.1
S520451,U139412,2025-10-30,100.0,14,Web,5.3.0
S520452,U106622,2025-07-27,790.0,7,iOS,5.4.0
S520453,U112742,2026-06-25,217.0,8,Android,5.4.0
S520454,U144081,2025-10-06,264.0,2,iOS,5.3.0
S520455,U105396,2025-08-04,355.0,7,Android,5.3.0
S520456,U118897,2025-07-12,222.0,7,iOS,5.2.0
S520457,U143097,2025-12-24,270.0,10,iOS,5.4.0
S520458,U107351,2025-08-08,550.0,3,Web,5.3.0
S520459,U144246,2025-05-31,189.0,3,iOS,5.3.0
S520460,U144259,2025-10-28,73.0,7,Android,5.4.0
S520461,U142636,2025-08-23,399.0,9,Android,5.1.0
S520462,U126387,2026-07-06,240.0,11,Android,5.3.0
S520463,U122419,2025-05-16,284.0,4,Android,5.4.1
S520464,U102168,2026-06-01,74.0,9,Android,5.4.1
S520465,U133629,2026-03-09,722.0,6,iOS,5.3.0
S520466,U101734,2026-02-14,141.0,7,Android,5.1.0
S520467,U133333,2026-02-04,530.0,9,Web,5.4.1
S520468,U122428,2026-04-07,262.0,9,Web,5.4.1
S520469,U149230,2026-05-11,546.0,11,iOS,5.2.0
S520470,U117113,2026-08-03,218.0,9,iOS,5.2.0
S520471,U131603,2025-11-08,394.0,6,iOS,5.3.0
S520472,U128866,2026-01-22,172.0,10,iOS,5.4.0
S520473,U112333,2026-02-27,279.0,7,iOS,5.4.0
S520474,U127127,2026-01-23,326.0,3,Android,5.4.1
S520475,U147650,2026-03-23,586.0,8,Android,5.3.0
S520476,U108266,2026-05-13,552.0,12,iOS,5.4.0
S520477,U145718,2026-06-15,239.0,6,iOS,5.4.0
S520478,U109411,2026-01-17,225.0,7,iOS,5.3.0
S520479,U133228,2026-03-07,351.0,8,Android,5.3.0
S520480,U112175,2026-05-03,206.0,5,Web,5.4.0
S520481,U111431,2025-10-05,230.0,7,iOS,5.4.1
S520482,U116520,2025-09-12,246.0,9,Android,5.4.0
S520483,U105820,2026-03-12,103.0,12,Android,5.4.1
S520484,U142125,2026-01-19,1586.0,10,iOS,5.1.0
S520485,U108866,2026-02-25,256.0,6,Android,5.1.0
S520486,U132461,2025-05-15,145.0,4,iOS,5.3.0
S520487,U133254,2026-03-05,535.0,6,Web,5.4.1
S520488,U112697,2026-02-07,274.0,2,iOS,5.4.0
S520489,U140348,2025-10-08,222.0,5,Android,5.4.0
S520490,U143535,2026-04-27,215.0,8,Android,5.3.0
S520491,U133953,2026-07-01,175.0,6,Android,5.4.0
S520492,U118085,2025-11-04,119.0,6,iOS,5.4.0
S520493,U130816,2025-06-21,65.0,8,iOS,5.4.1
S520494,U140258,2026-08-12,121.0,9,iOS,5.4.0
S520495,U108534,2025-09-04,140.0,8,iOS,5.2.0
S520496,U116742,2026-04-08,301.0,14,iOS,5.4.1
S520497,U127810,2026-03-07,261.0,5,Android,5.2.0
S520498,U127759,2026-05-19,868.0,8,iOS,5.4.1
S520499,U109025,2026-01-06,377.0,4,iOS,5.3.0
S520500,U117313,2025-08-19,110.0,6,iOS,5.3.0
S520501,U127287,2026-01-31,113.0,7,iOS,5.2.0
S520502,U129905,2026-03-17,114.0,9,Android,5.1.0
S520503,U148189,2025-08-14,126.0,7,iOS,5.2.0
S520504,U116303,2025-07-04,388.0,6,iOS,5.4.0
S520505,U105216,2025-12-13,227.0,5,iOS,5.3.0
S520506,U110798,2026-07-08,489.0,8,iOS,5.4.1
S520507,U104011,2025-09-10,53.0,8,iOS,5.3.0
S520508,U142498,2026-08-09,375.0,7,iOS,5.4.0
S520509,U132770,2026-01-07,182.0,6,Android,5.4.1
S520510,U124817,2026-07-27,368.0,7,Android,5.1.0
S520511,U128113,2026-05-18,170.0,3,iOS,5.2.0
S520512,U143530,2025-04-17,227.0,7,iOS,5.1.0
S520513,U147841,2026-05-26,336.0,7,Android,5.3.0
S520514,U144058,2026-03-04,454.0,6,Android,5.4.1
S520515,U126095,2026-02-01,282.0,8,Android,5.4.0
S520516,U146628,2026-08-10,145.0,7,iOS,5.4.1
S520517,U137629,2026-05-01,692.0,4,iOS,5.3.0
S520518,U128603,2026-05-04,311.0,5,Android,5.4.0
S520519,U108425,2025-08-28,430.0,3,iOS,5.3.0
S520520,U111210,2025-07-11,558.0,11,Web,5.3.0
S520521,U135428,2025-09-18,177.0,13,Web,5.4.0
S520522,U119932,2026-02-18,503.0,5,Android,5.4.0
S520523,U102585,2025-09-06,223.0,5,Android,5.4.1
S520524,U105531,2026-08-26,337.0,10,Android,5.2.0
S520525,U100507,2025-05-04,942.0,5,Web,5.4.1
S520526,U103746,2026-05-29,1698.0,11,iOS,5.4.0
S520527,U128727,2025-11-07,568.0,6,iOS,5.1.0
S520528,U101217,2026-06-06,541.0,4,Android,5.4.0
S520529,U124455,2026-04-14,704.0,7,iOS,5.4.0
S520530,U116167,2026-03-19,231.0,7,Web,5.3.0
S520531,U129183,2026-08-28,804.0,5,Android,5.1.0
S520532,U110024,2026-07-05,379.0,6,Android,5.2.0
S520533,U145678,2026-03-23,260.0,10,Web,5.3.0
S520534,U115330,2025-09-29,192.0,9,Android,5.3.0
S520535,U102311,2026-08-14,212.0,5,Web,5.3.0
S520536,U115559,2026-08-14,268.0,10,iOS,5.3.0
S520537,U109743,2026-02-10,346.0,8,iOS,5.3.0
S520538,U132579,2025-12-27,90.0,8,Android,5.4.1
S520539,U130748,2025-08-30,415.0,9,iOS,5.2.0
S520540,U121392,2026-08-03,275.0,14,Android,5.2.0
S520541,U101281,2025-09-18,134.0,8,Android,5.3.0
S520542,U141921,2026-03-14,95.0,4,iOS,5.4.0
S520543,U112037,2025-09-13,203.0,5,Web,5.3.0
S520544,U146811,2025-09-12,201.0,8,Android,5.2.0
S520545,U143319,2026-02-26,324.0,4,iOS,5.3.0
S520546,U129049,2025-08-26,342.0,3,Android,5.3.0
S520547,U102929,2025-10-04,165.0,3,iOS,5.3.0
S520548,U113078,2025-06-12,210.0,4,Android,5.2.0
S520549,U125962,2026-08-28,455.0,7,Android,5.3.0
S520550,U112732,2025-11-26,446.0,4,Android,5.4.1
S520551,U113801,2025-06-20,194.0,5,iOS,5.1.0
S520552,U138759,2026-06-18,168.0,11,iOS,5.4.1
S520553,U103392,2026-06-19,291.0,4,iOS,5.2.0
S520554,U137478,2025-05-16,424.0,7,iOS,5.4.0
S520555,U138362,2026-07-06,288.0,11,iOS,5.4.0
S520556,U149244,2026-03-20,260.0,13,iOS,5.2.0
S520557,U127764,2025-11-05,160.0,10,Android,5.3.0
S520558,U131161,2026-05-21,197.0,4,Android,5.1.0
S520559,U139454,2025-10-11,223.0,3,Android,5.1.0
S520560,U137282,2025-11-10,763.0,8,Android,5.4.1
S520561,U124039,2025-11-04,263.0,6,Web,5.4.0
S520562,U125421,2025-06-26,204.0,4,iOS,5.3.0
S520563,U135207,2025-08-22,173.0,10,Web,5.4.1
S520564,U147179,2026-06-24,231.0,7,Android,5.2.0
S520565,U139473,2026-01-18,493.0,7,Android,5.3.0
S520566,U123756,2026-06-29,266.0,4,iOS,5.1.0
S520567,U105295,2026-01-05,1447.0,7,iOS,5.3.0
S520568,U113522,2026-02-27,74.0,4,Android,5.2.0
S520569,U123073,2026-06-05,213.0,9,iOS,5.4.0
S520570,U126955,2026-01-21,255.0,8,iOS,5.2.0
S520571,U138629,2026-08-02,640.0,4,Android,5.1.0
S520572,U122883,2026-02-15,200.0,9,iOS,5.3.0
S520573,U127212,2026-05-23,322.0,10,Web,5.1.0
S520574,U129046,2025-07-14,324.0,11,Android,5.4.0
S520575,U145192,2026-03-11,137.0,8,Android,5.4.1
S520576,U123710,2025-10-22,211.0,6,Android,5.4.0
S520577,U106859,2025-09-07,986.0,6,iOS,5.2.0
S520578,U112334,2026-01-12,310.0,4,Android,5.4.0
S520579,U129693,2025-12-02,103.0,9,iOS,5.4.0
S520580,U126109,2026-07-28,554.0,6,Android,5.1.0
S520581,U138073,2025-12-22,167.0,4,Android,5.4.0
S520582,U148023,2026-05-30,1200.0,12,Android,5.3.0
S520583,U130781,2025-05-13,262.0,7,Web,5.4.0
S520584,U100836,2025-12-26,231.0,4,Android,5.4.1
S520585,U141588,2026-08-15,804.0,5,Web,5.2.0
S520586,U123942,2026-04-01,360.0,6,iOS,5.3.0
S520587,U122886,2025-07-22,290.0,8,iOS,5.4.0
S520588,U136236,2026-06-23,225.0,9,Android,5.4.0
S520589,U131087,2026-04-26,432.0,4,Android,5.2.0
S520590,U101917,2026-01-05,1019.0,7,iOS,5.2.0
S520591,U123221,2025-11-17,333.0,7,Android,5.3.0
S520592,U100240,2026-03-30,248.0,3,Android,5.4.1
S520593,U120490,2026-05-31,534.0,3,Android,5.2.0
S520594,U120086,2025-11-23,541.0,9,Android,5.3.0
S520595,U142312,2026-06-20,179.0,6,Android,5.2.0
S520596,U135917,2026-07-09,179.0,8,Android,5.4.0
S520597,U107445,2025-12-03,164.0,5,Android,5.1.0
S520598,U105875,2026-01-02,215.0,11,iOS,5.3.0
S520599,U147830,2026-03-30,282.0,14,Web,5.4.1
S520600,U104157,2026-02-23,240.0,6,iOS,5.2.0
S520601,U119837,2025-05-27,384.0,10,Android,5.4.1
S520602,U134590,2026-04-22,461.0,4,Web,5.2.0
S520603,U130441,2026-02-12,582.0,7,Web,5.4.0
S520604,U127927,2025-09-04,252.0,10,Web,5.2.0
S520605,U104414,2025-06-19,1464.0,5,iOS,5.1.0
S520606,U128623,2025-06-26,294.0,8,Android,5.3.0
S520607,U113047,2025-10-11,842.0,8,Android,5.4.0
S520608,U101021,2026-02-02,434.0,6,iOS,5.3.0
S520609,U102421,2025-11-13,292.0,6,Android,5.2.0
S520610,U102226,2026-01-16,171.0,5,Android,5.4.0
S520611,U137187,2026-07-22,331.0,10,iOS,5.4.1
S520612,U132418,2026-01-02,333.0,6,iOS,5.2.0
S520613,U105067,2026-04-12,389.0,4,iOS,5.4.1
S520614,U105491,2026-04-06,100.0,10,iOS,5.3.0
S520615,U144194,2025-10-21,259.0,4,Android,5.4.0
S520616,U138533,2025-10-17,152.0,11,Android,5.4.1
S520617,U148922,2026-04-15,1019.0,9,iOS,5.4.1
S520618,U121009,2026-04-23,251.0,9,Android,5.4.0
S520619,U116821,2026-06-08,545.0,8,Android,5.2.0
S520620,U121917,2025-06-05,656.0,6,iOS,5.4.0
S520621,U115336,2026-03-18,110.0,10,Android,5.4.0
S520622,U138089,2026-06-28,1561.0,11,Android,5.3.0
S520623,U111298,2026-06-18,398.0,11,Android,5.3.0
S520624,U135363,2026-01-05,100.0,5,iOS,5.1.0
S520625,U144657,2026-07-30,115.0,6,Android,5.2.0
S520626,U138461,2025-04-21,563.0,9,iOS,5.4.1
S520627,U136903,2025-03-22,435.0,5,Web,5.4.0
S520628,U134544,2026-04-18,107.0,6,Android,5.4.1
S520629,U124145,2026-08-07,382.0,5,iOS,5.1.0
S520630,U128818,2025-12-13,166.0,7,Android,5.4.0
S520631,U114986,2025-08-20,415.0,7,iOS,5.4.0
S520632,U139904,2026-02-11,146.0,7,Android,5.4.0
S520633,U118167,2026-04-01,267.0,7,Web,5.2.0
S520634,U137801,2026-03-23,679.0,7,Android,5.2.0
S520635,U115725,2026-08-05,475.0,12,Android,5.2.0
S520636,U128078,2026-04-06,247.0,7,Web,5.2.0
S520637,U115255,2025-10-16,220.0,11,iOS,5.4.0
S520638,U134581,2026-06-27,388.0,4,iOS,5.2.0
S520639,U134700,2026-04-11,166.0,8,Android,5.4.1
S520640,U134944,2026-07-22,697.0,7,Web,5.3.0
S520641,U140847,2026-05-27,405.0,11,Android,5.1.0
S520642,U131798,2026-07-08,225.0,6,iOS,5.1.0
S520643,U128073,2025-12-27,327.0,5,Android,5.4.1
S520644,U106250,2025-06-09,825.0,9,Android,5.3.0
S520645,U139477,2025-09-22,191.0,6,iOS,5.4.1
S520646,U121444,2026-07-11,307.0,11,Android,5.2.0
S520647,U133164,2026-05-18,478.0,7,iOS,5.4.0
S520648,U104222,2026-08-16,1074.0,10,iOS,5.3.0
S520649,U127651,2025-03-25,,9,Android,5.1.0
S520650,U100971,2026-06-15,258.0,7,iOS,5.4.0
S520651,U103461,2025-03-21,605.0,8,iOS,5.1.0
S520652,U115084,2026-08-08,241.0,15,Android,5.4.0
S520653,U124470,2026-03-12,287.0,8,Android,5.2.0
S520654,U108187,2026-05-11,191.0,12,Web,5.1.0
S520655,U141281,2026-05-07,114.0,8,Web,5.4.0
S520656,U135349,2025-10-21,436.0,7,iOS,5.4.0
S520657,U147024,2026-08-10,362.0,7,Android,5.2.0
S520658,U146172,2026-08-08,236.0,9,Android,5.4.0
S520659,U136487,2025-12-19,536.0,9,iOS,5.4.1
S520660,U148115,2026-02-22,349.0,9,iOS,5.2.0
S520661,U102254,2025-12-22,89.0,11,Android,5.1.0
S520662,U134975,2026-04-22,819.0,6,Android,5.3.0
S520663,U143295,2025-08-15,131.0,7,Android,5.4.1
S520664,U108491,2026-05-16,190.0,7,Android,5.3.0
S520665,U108983,2025-10-27,246.0,7,iOS,5.4.0
S520666,U147538,2025-01-23,579.0,7,iOS,5.1.0
S520667,U146329,2025-07-03,660.0,13,Android,5.4.1
S520668,U134026,2026-07-23,585.0,9,Android,5.4.0
S520669,U131599,2026-07-16,558.0,4,Android,5.4.1
S520670,U140483,2026-03-06,603.0,9,Android,5.2.0
S520671,U105950,2026-05-26,287.0,11,iOS,5.4.0
S520672,U126733,2025-12-30,806.0,9,Web,5.4.0
S520673,U143059,2025-12-14,291.0,13,Android,5.4.0
S520674,U132666,2025-10-26,309.0,9,iOS,5.2.0
S520675,U148792,2025-03-29,135.0,7,Android,5.4.0
S520676,U148582,2026-07-28,525.0,5,Web,5.1.0
S520677,U130845,2026-06-06,282.0,5,Android,5.4.1
S520678,U146813,2025-12-13,98.0,11,Android,5.3.0
S520679,U141200,2026-02-22,141.0,9,Android,5.4.0
S520680,U138080,2025-06-17,244.0,5,iOS,5.4.0
S520681,U139497,2025-08-28,351.0,9,Web,5.4.0
S520682,U102535,2026-03-26,155.0,8,iOS,5.4.1
S520683,U119910,2026-01-26,175.0,7,Android,5.2.0
S520684,U108269,2026-03-16,727.0,4,iOS,5.2.0
S520685,U140342,2026-06-15,203.0,4,Android,5.3.0
S520686,U115662,2026-02-27,125.0,9,iOS,5.4.1
S520687,U144436,2025-04-13,142.0,10,iOS,5.3.0
S520688,U129227,2026-08-04,82.0,6,Android,5.4.0
S520689,U116123,2026-07-09,130.0,4,Android,5.4.0
S520690,U126446,2025-07-14,208.0,7,Android,5.2.0
S520691,U115686,2026-04-06,381.0,5,Web,5.4.0
S520692,U148585,2026-03-22,1116.0,10,Android,5.3.0
S520693,U135127,2026-04-12,318.0,8,Android,5.2.0
S520694,U116475,2026-02-03,834.0,6,iOS,5.2.0
S520695,U126421,2026-07-15,125.0,7,iOS,5.2.0
S520696,U135543,2026-04-09,860.0,5,Android,5.4.0
S520697,U127607,2026-03-29,42.0,2,Web,5.4.0
S520698,U124076,2025-08-27,794.0,5,Android,5.4.0
S520699,U120115,2025-07-04,368.0,4,iOS,5.4.0
S520700,U105887,2026-03-31,123.0,12,Web,5.3.0
S520701,U132696,2026-03-05,354.0,3,Web,5.2.0
S520702,U131264,2026-02-13,207.0,9,iOS,5.3.0
S520703,U141239,2026-05-22,510.0,8,iOS,5.4.0
S520704,U118181,2025-11-16,42.0,2,Android,5.3.0
S520705,U143391,2025-06-21,226.0,5,Web,5.4.1
S520706,U126271,2026-07-09,108.0,6,Web,5.3.0
S520707,U109747,2026-08-19,66.0,13,iOS,5.4.1
S520708,U135897,2026-07-06,359.0,7,iOS,5.3.0
S520709,U141561,2026-07-17,1134.0,5,Android,5.4.0
S520710,U132416,2025-07-01,417.0,4,iOS,5.3.0
S520711,U111899,2026-04-09,248.0,8,Android,5.3.0
S520712,U110456,2026-07-11,291.0,7,iOS,5.2.0
S520713,U113618,2025-08-22,342.0,12,iOS,5.4.1
