transaction_id,user_id,transaction_date,transaction_type,asset,amount_eur,status
T935916,U141304,2025-10-24,Buy,ADA,320.84,Completed
T935917,U149491,2026-07-01,Buy,SOL,164.35,Completed
T935918,U132269,2026-06-21,Sell,USDC,62.02,Completed
T935919,U148267,2026-07-24,Buy,SOL,86.23,Completed
T935920,U106021,2026-07-12,Buy,BTC,213.76,Completed
T935921,U133696,2026-04-10,Sell,SOL,66.23,Completed
T935922,U145811,2025-03-23,Buy,SOL,126.73,Completed
T935923,U128464,2026-01-04,Sell,BTC,2071.2,Completed
T935924,U108466,2025-12-27,Swap,DOT,306.43,Completed
T935925,U147163,2025-05-08,Buy,ETH,1012.53,Completed
T935926,U126177,2026-06-25,Swap,XRP,861.55,Completed
T935927,U137467,2026-05-24,Swap,BTC,26.74,Completed
T935928,U126711,2026-07-26,Sell,BTC,124.87,Completed
T935929,U129988,2026-05-18,Buy,ETH,64.01,Completed
T935930,U147048,2025-12-24,Buy,DOT,38.84,Completed
T935931,U101713,2026-06-05,Swap,BORG,408.38,Completed
T935932,U107123,2025-12-28,Buy,XRP,192.77,Completed
T935933,U125798,2026-06-26,Swap,ADA,88.51,Pending
T935934,U108117,2026-03-27,Swap,SOL,273.24,Completed
T935935,U129939,2026-02-05,Sell,BTC,72.21,Completed
T935936,U143727,2026-06-08,Buy,USDC,247.16,Completed
T935937,U139137,2026-01-14,Sell,BORG,56.44,Completed
T935938,U102493,2025-09-22,Buy,BORG,48.62,Completed
T935939,U143169,2025-12-30,Buy,SOL,201.19,Completed
T935940,U128939,2026-01-12,Buy,ADA,112.27,Failed
T935941,U142826,2025-04-14,Buy,XRP,148.78,Pending
T935942,U124487,2025-12-23,Swap,ADA,381.28,Completed
T935943,U125385,2025-09-05,Buy,ETH,10.38,Completed
T935944,U138397,2026-03-31,Sell,USDC,293.42,Completed
T935945,U117903,2026-08-27,Buy,BORG,737.12,Completed
T935946,U115036,2026-03-21,Buy,BORG,140.5,Completed
T935947,U129502,2025-07-17,Buy,SOL,450.43,Completed
T935948,U144324,2026-08-31,Buy,ETH,18.84,Completed
T935949,U104868,2026-02-23,Buy,ADA,409.89,Completed
T935950,U104165,2026-02-21,Swap,ETH,494.9,Completed
T935951,U127730,2025-10-23,Sell,XRP,142.59,Completed
T935952,U118588,2026-08-16,Buy,USDC,735.08,Completed
T935953,U125479,2025-11-25,Buy,XRP,418.5,Completed
T935954,U109435,2025-09-26,Buy,ADA,660.25,Completed
T935955,U145119,2026-06-17,Sell,DOT,517.2,Completed
T935956,U143615,2025-07-04,Buy,DOT,310.7,Completed
T935957,U114097,2025-05-09,Sell,DOT,98.54,Completed
T935958,U105790,2026-03-24,Swap,USDC,57.95,Completed
T935959,U117820,2026-08-27,Sell,USDC,260.95,Failed
T935960,U142813,2025-10-21,Sell,BTC,362.28,Completed
T935961,U125238,2026-01-25,Swap,BTC,1801.75,Completed
T935962,U100328,2025-10-12,Sell,SOL,107.25,Completed
T935963,U146335,2026-04-04,Sell,BORG,105.52,Completed
T935964,U139877,2026-06-22,Buy,USDC,306.67,Completed
T935965,U129415,2026-05-24,Sell,XRP,124.48,Completed
T935966,U108383,2026-03-05,Buy,DOT,242.49,Failed
T935967,U104834,2026-03-13,Swap,ADA,261.47,Completed
T935968,U100060,2025-02-09,Sell,ADA,346.05,Completed
T935969,U104837,2025-05-01,Sell,USDC,55.09,Completed
T935970,U103967,2025-10-04,Sell,USDC,358.05,Completed
T935971,U147889,2026-04-20,Buy,XRP,189.8,Completed
T935972,U104448,2025-12-19,Buy,BTC,45.68,Completed
T935973,U123776,2025-09-07,Buy,DOT,234.23,Completed
T935974,U145303,2026-07-09,Sell,BORG,262.3,Completed
T935975,U129134,2025-11-19,Sell,ADA,917.57,Completed
T935976,U138851,2025-12-07,Buy,SOL,219.94,Failed
T935977,U148870,2026-01-21,Buy,ADA,100.44,Completed
T935978,U124062,2025-10-06,Buy,XRP,1473.64,Completed
T935979,U119748,2025-07-15,Buy,USDC,1456.8,Completed
T935980,U130046,2026-05-06,Buy,BTC,684.71,Completed
T935981,U112725,2025-09-12,Buy,ADA,325.3,Completed
T935982,U113825,2025-10-19,Sell,DOT,511.64,Completed
T935983,U149543,2025-12-29,Swap,USDC,119.11,Failed
T935984,U147257,2025-11-03,Swap,BORG,405.33,Completed
T935985,U137481,2026-02-27,Sell,BORG,176.18,Completed
T935986,U131750,2026-06-09,Sell,BORG,50.36,Completed
T935987,U138761,2026-05-17,Buy,BORG,416.52,Completed
T935988,U114855,2025-07-10,Swap,XRP,498.4,Completed
T935989,U148407,2026-02-23,Swap,ETH,127.59,Completed
T935990,U102127,2026-06-03,Swap,DOT,99.49,Completed
T935991,U134473,2026-01-06,Swap,ETH,183.03,Completed
T935992,U142068,2025-10-26,Buy,BORG,84.85,Completed
T935993,U138200,2026-08-21,Sell,XRP,22.73,Completed
T935994,U112932,2026-04-15,Swap,XRP,310.93,Completed
T935995,U102233,2026-08-01,Buy,ADA,79.49,Completed
T935996,U100959,2026-02-21,Buy,BORG,46.4,Completed
T935997,U119514,2026-07-22,Sell,ETH,77.71,Completed
T935998,U144398,2026-04-26,Buy,ETH,252.19,Completed
T935999,U119634,2025-06-10,Swap,XRP,410.81,Completed
T936000,U121781,2026-04-11,Buy,XRP,267.38,Completed
T936001,U127090,2026-06-25,Swap,XRP,505.39,Completed
T936002,U126530,2025-07-14,Buy,BORG,1500.1,Completed
T936003,U132343,2026-07-03,Sell,SOL,54.99,Failed
T936004,U141714,2026-05-22,Buy,DOT,715.35,Completed
T936005,U142079,2026-04-28,Buy,XRP,94.94,Completed
T936006,U146574,2025-05-22,Buy,DOT,27.78,Completed
T936007,U100826,2026-08-16,Buy,XRP,28.26,Completed
T936008,U133717,2026-06-02,Swap,DOT,131.3,Completed
T936009,U126548,2026-05-17,Buy,ETH,60.24,Completed
T936010,U119909,2026-03-05,Buy,USDC,189.04,Completed
T936011,U133817,2026-05-11,Sell,BORG,207.9,Completed
T936012,U111533,2025-12-28,Sell,ETH,372.34,Completed
T936013,U116077,2025-06-03,Sell,BTC,299.7,Completed
T936014,U148193,2026-02-25,Sell,ADA,1057.19,Completed
T936015,U128567,2025-12-24,Swap,BTC,123.01,Completed
T936016,U133743,2026-02-26,Buy,ADA,527.13,Completed
T936017,U147858,2026-02-03,Swap,BTC,305.37,Completed
T936018,U117679,2026-08-05,Sell,BTC,698.03,Completed
T936019,U123664,2026-03-20,Sell,DOT,39.9,Completed
T936020,U108924,2026-04-23,Buy,SOL,1791.12,Completed
T936021,U141504,2025-11-30,Swap,ETH,17.01,Completed
T936022,U126201,2025-07-09,Buy,XRP,150.94,Completed
T936023,U149758,2026-07-05,Sell,ETH,75.85,Completed
T936024,U133954,2025-09-05,Sell,USDC,123.15,Completed
T936025,U120722,2026-06-10,Sell,XRP,45.81,Completed
T936026,U111307,2026-06-29,Sell,ADA,193.18,Completed
T936027,U105610,2026-08-18,Sell,BTC,214.61,Completed
T936028,U104547,2026-04-24,Sell,BORG,1202.64,Completed
T936029,U106386,2026-02-10,Buy,ETH,122.93,Completed
T936030,U126480,2025-01-30,Sell,BORG,127.79,Completed
T936031,U134715,2026-04-27,Sell,XRP,718.29,Completed
T936032,U136688,2025-07-12,Swap,BORG,265.61,Completed
T936033,U114100,2026-08-09,Swap,USDC,239.85,Completed
T936034,U140120,2026-05-08,Buy,BTC,676.18,Completed
T936035,U139773,2026-06-30,Sell,BORG,287.19,Completed
T936036,U134975,2025-09-07,Sell,XRP,71.83,Completed
T936037,U135730,2026-07-07,Buy,USDC,1425.26,Completed
T936038,U127606,2026-01-03,Sell,BTC,236.26,Completed
T936039,U142160,2025-11-05,Buy,ETH,66.21,Completed
T936040,U117399,2025-11-23,Buy,USDC,132.83,Completed
T936041,U141467,2026-05-04,Swap,ETH,19.3,Completed
T936042,U101940,2026-04-01,Buy,DOT,443.89,Failed
T936043,U133347,2026-01-29,Buy,ADA,157.09,Completed
T936044,U135411,2026-04-30,Swap,ADA,201.87,Completed
T936045,U102563,2025-09-15,Sell,BTC,120.9,Completed
T936046,U108119,2026-02-13,Buy,BTC,44.0,Completed
T936047,U146510,2026-07-11,Buy,ADA,552.07,Completed
T936048,U139297,2025-12-08,Sell,BTC,4128.73,Completed
T936049,U133455,2026-04-18,Sell,DOT,34.46,Completed
T936050,U113714,2026-06-01,Sell,XRP,1422.92,Completed
T936051,U139485,2026-07-04,Buy,SOL,95.66,Completed
T936052,U106454,2026-02-02,Buy,ADA,135.98,Failed
T936053,U122060,2026-08-21,Swap,SOL,219.83,Completed
T936054,U102818,2025-11-19,Swap,XRP,322.82,Completed
T936055,U134685,2026-02-09,Sell,BTC,81.54,Completed
T936056,U139520,2026-05-26,Sell,DOT,603.09,Completed
T936057,U149150,2025-10-22,Buy,USDC,254.88,Pending
T936058,U122020,2026-05-07,Buy,BORG,185.03,Completed
T936059,U108229,2026-05-15,Buy,BORG,402.96,Completed
T936060,U144926,2026-08-16,Sell,USDC,117.48,Completed
T936061,U112510,2025-10-16,Sell,DOT,198.21,Completed
T936062,U137801,2025-11-20,Sell,USDC,-10.0,Completed
T936063,U123391,2026-01-08,Sell,DOT,648.35,Completed
T936064,U133817,2025-04-13,Swap,XRP,408.54,Completed
T936065,U132768,2025-07-03,Buy,DOT,1913.22,Completed
T936066,U106341,2025-04-11,Swap,USDC,77.07,Completed
T936067,U128680,2026-04-04,Buy,USDC,312.41,Completed
T936068,U102690,2026-01-19,Sell,BORG,133.84,Completed
T936069,U146438,2026-02-08,Buy,DOT,819.72,Failed
T936070,U122921,2026-08-21,Buy,DOT,322.6,Completed
T936071,U125692,2026-03-31,Sell,BTC,668.46,Completed
T936072,U147214,2026-02-07,Swap,BTC,76.01,Completed
T936073,U118816,2025-08-04,Sell,ETH,105.48,Completed
T936074,U130798,2026-01-10,Swap,USDC,64.44,Failed
T936075,U126210,2026-06-04,Swap,BORG,231.98,Completed
T936076,U134604,2025-03-10,Swap,BTC,220.56,Completed
T936077,U117568,2026-01-20,Buy,BORG,3891.87,Completed
T936078,U120263,2026-06-05,Buy,ETH,90.68,Completed
T936079,U126185,2025-11-23,Sell,XRP,196.06,Completed
T936080,U115160,2025-12-04,Swap,SOL,486.43,Completed
T936081,U111430,2026-08-27,Buy,SOL,416.02,Failed
T936082,U100001,2026-06-11,Swap,BTC,1202.43,Completed
T936083,U118271,2026-07-07,Swap,BORG,176.29,Completed
T936084,U135662,2025-09-19,Buy,BTC,338.09,Completed
T936085,U103052,2026-06-16,Swap,BORG,208.22,Completed
T936086,U110621,2025-12-03,Sell,ETH,336.8,Completed
T936087,U148600,2026-03-03,Sell,BTC,349.27,Completed
T936088,U121155,2025-06-15,Sell,SOL,471.6,Completed
T936089,U101746,2026-04-23,Sell,BTC,418.56,Completed
T936090,U124625,2026-05-09,Sell,ADA,321.83,Completed
T936091,U128566,2025-02-23,Sell,ADA,61.36,Completed
T936092,U128535,2025-07-27,Buy,USDC,292.82,Completed
T936093,U133450,2026-01-07,Sell,BORG,457.57,Failed
T936094,U141951,2026-02-23,Swap,BTC,186.42,Completed
T936095,U136507,2026-04-04,Sell,BTC,270.98,Completed
T936096,U119505,2026-04-30,Buy,SOL,89.32,Completed
T936097,U111839,2025-06-17,Swap,XRP,54.67,Completed
T936098,U114447,2026-01-09,Buy,BTC,79.53,Completed
T936099,U106823,2026-08-16,Swap,BTC,449.45,Completed
T936100,U136779,2025-06-29,Buy,ADA,84.58,Completed
T936101,U135854,2026-01-09,Buy,DOT,120.13,Completed
T936102,U146219,2026-04-11,Sell,SOL,99.99,Failed
T936103,U143852,2026-06-03,Swap,BTC,221.12,Completed
T936104,U125321,2026-08-26,Buy,XRP,363.91,Completed
T936105,U128942,2026-07-21,Sell,ETH,954.73,Completed
T936106,U108365,2025-11-28,Buy,BORG,113.46,Completed
T936107,U149395,2026-04-20,Sell,ETH,423.68,Completed
T936108,U135222,2025-10-28,Buy,ETH,330.91,Completed
T936109,U143921,2025-08-14,Swap,ADA,419.77,Completed
T936110,U110560,2026-01-18,Swap,ETH,617.18,Completed
T936111,U110528,2026-08-09,Buy,BTC,94.58,Completed
T936112,U148481,2025-10-30,Buy,DOT,74.47,Completed
T936113,U142217,2026-06-23,Buy,XRP,88.19,Completed
T936114,U103362,2026-06-11,Sell,SOL,215.45,Completed
T936115,U148885,2026-02-21,Buy,ADA,148.83,Completed
T936116,U110669,2025-10-25,Buy,SOL,294.2,Completed
T936117,U125550,2025-08-14,Sell,ADA,643.57,Completed
T936118,U116989,2026-02-01,Swap,DOT,200.93,Completed
T936119,U144857,2025-09-13,Buy,XRP,19.84,Completed
T936120,U114410,2026-06-30,Swap,DOT,1762.19,Completed
T936121,U112312,2026-07-19,Swap,USDC,334.07,Completed
T936122,U115470,2025-12-05,Sell,ADA,194.58,Completed
T936123,U102645,2025-06-16,Buy,ADA,144.4,Completed
T936124,U148494,2026-07-13,Sell,XRP,378.7,Completed
T936125,U142835,2025-12-30,Buy,BORG,67.38,Completed
T936126,U115785,2026-06-29,Buy,BORG,236.59,Completed
T936127,U124841,2026-05-24,Swap,BORG,144.37,Completed
T936128,U124380,2025-05-02,Buy,XRP,206.59,Pending
T936129,U144263,2026-08-09,Buy,ADA,294.92,Completed
T936130,U147624,2026-06-03,Buy,ADA,172.18,Completed
T936131,U136482,2026-05-09,Swap,DOT,80.54,Pending
T936132,U127086,2026-04-17,Swap,XRP,183.82,Completed
T936133,U146628,2026-08-24,Buy,ADA,172.77,Completed
T936134,U146534,2026-03-05,Buy,USDC,312.05,Completed
T936135,U127346,2025-08-07,Swap,XRP,140.13,Completed
T936136,U143589,2025-09-25,Sell,ETH,236.34,Completed
T936137,U116229,2025-10-18,Buy,ADA,213.72,Completed
T936138,U104643,2026-01-19,Buy,DOT,106.5,Failed
T936139,U116132,2026-02-11,Buy,USDC,147.3,Completed
T936140,U134743,2026-01-05,Buy,BORG,252.54,Completed
T936141,U124640,2026-08-17,Buy,ADA,80.36,Completed
T936142,U146445,2026-05-09,Buy,ADA,88.68,Completed
T936143,U145960,2026-06-18,Buy,XRP,1789.6,Completed
T936144,U108020,2025-10-08,Swap,DOT,761.9,Completed
T936145,U112195,2026-03-10,Buy,USDC,91.62,Completed
T936146,U138067,2026-01-12,Sell,ADA,50.91,Completed
T936147,U131227,2025-10-04,Sell,XRP,34.92,Completed
T936148,U100305,2026-06-03,Buy,XRP,157.04,Completed
T936149,U101709,2025-06-03,Buy,DOT,544.5,Completed
T936150,U104624,2025-11-07,Sell,ETH,157.48,Completed
T936151,U127979,2026-08-22,Sell,ADA,491.93,Completed
T936152,U148593,2026-02-22,Sell,ADA,225.31,Failed
T936153,U111145,2025-11-02,Sell,ADA,178.11,Completed
T936154,U145266,2025-12-06,Sell,ETH,1757.69,Completed
T936155,U119505,2025-08-08,Swap,USDC,781.33,Completed
T936156,U119667,2026-03-14,Sell,SOL,300.52,Completed
T936157,U103982,2025-12-25,Buy,SOL,240.01,Completed
T936158,U136974,2025-08-17,Sell,BORG,215.68,Completed
T936159,U110636,2026-02-21,Buy,ETH,26.06,Completed
T936160,U118833,2026-06-11,Buy,BORG,46.95,Completed
T936161,U112884,2025-09-06,Sell,BORG,857.29,Completed
T936162,U126093,2026-03-25,Buy,BTC,822.66,Completed
T936163,U109147,2026-07-10,Swap,ETH,203.84,Completed
T936164,U123125,2025-07-23,Swap,DOT,354.86,Completed
T936165,U113295,2026-07-10,Buy,BTC,79.27,Completed
T936166,U114405,2025-11-19,Sell,DOT,486.18,Completed
T936167,U135613,2026-04-04,Buy,BORG,1848.0,Completed
T936168,U108308,2026-07-17,Sell,BTC,164.11,Completed
T936169,U149558,2026-05-24,Sell,USDC,210.09,Completed
T936170,U112865,2026-02-28,Buy,BTC,94.45,Completed
T936171,U129517,2026-04-09,Buy,BTC,186.44,Completed
T936172,U122967,2025-03-11,Buy,BTC,662.27,Completed
T936173,U108490,2026-01-21,Buy,ADA,112.37,Completed
T936174,U115027,2025-12-04,Sell,BORG,65.53,Completed
T936175,U123662,2025-08-17,Sell,ETH,43.91,Completed
T936176,U114604,2026-05-08,Buy,USDC,599.75,Completed
T936177,U135866,2025-06-23,Buy,BTC,460.4,Completed
T936178,U111464,2026-07-17,Sell,XRP,594.59,Completed
T936179,U128105,2026-04-19,Buy,BTC,107.17,Completed
T936180,U145244,2026-07-13,Sell,ETH,175.79,Completed
T936181,U105408,2026-07-07,Buy,USDC,504.23,Completed
T936182,U105871,2025-07-17,Buy,DOT,695.8,Completed
T936183,U144696,2026-03-10,Buy,USDC,53.97,Completed
T936184,U129720,2025-09-21,Buy,ETH,1035.6,Completed
T936185,U134858,2025-10-11,Swap,USDC,210.22,Completed
T936186,U139577,2025-10-16,Sell,SOL,41.69,Completed
T936187,U139995,2026-02-13,Sell,ETH,3270.1,Completed
T936188,U107470,2025-10-22,Buy,SOL,175.23,Completed
T936189,U137342,2025-06-22,Buy,USDC,286.45,Completed
T936190,U114518,2025-09-24,Sell,DOT,175.23,Completed
T936191,U149686,2025-06-13,Sell,SOL,246.69,Completed
T936192,U133499,2026-04-15,Buy,DOT,290.68,Completed
T936193,U118535,2026-07-20,Buy,DOT,407.74,Completed
T936194,U108564,2025-08-30,Buy,DOT,214.36,Completed
T936195,U107007,2025-12-18,Swap,SOL,1918.35,Completed
T936196,U134811,2026-01-28,Swap,DOT,204.78,Completed
T936197,U117051,2025-08-03,Buy,ETH,21.71,Completed
T936198,U127174,2026-01-27,Sell,XRP,36.69,Completed
T936199,U109886,2026-01-03,Swap,ETH,1932.02,Completed
T936200,U104275,2025-09-15,Buy,ETH,190.08,Pending
T936201,U101639,2026-03-25,Swap,DOT,318.91,Completed
T936202,U129743,2025-12-14,Swap,XRP,104.25,Completed
T936203,U101900,2026-07-16,Buy,ADA,190.93,Completed
T936204,U146749,2026-01-22,Sell,DOT,251.65,Completed
T936205,U131317,2025-06-29,Buy,ETH,200.14,Completed
T936206,U132670,2025-09-18,Buy,ADA,137.07,Completed
T936207,U140803,2025-12-08,Buy,XRP,145.26,Completed
T936208,U100367,2025-11-01,Swap,XRP,57.49,Completed
T936209,U136228,2025-12-31,Sell,DOT,120.08,Completed
T936210,U111964,2026-01-27,Sell,BORG,262.96,Completed
T936211,U148247,2026-03-11,Buy,ETH,196.25,Completed
T936212,U134469,2026-05-12,Buy,USDC,14.05,Completed
T936213,U140012,2025-12-15,Buy,ADA,259.19,Completed
T936214,U116037,2025-12-12,Buy,ADA,48.09,Completed
T936215,U112627,2026-04-14,Sell,USDC,164.93,Completed
T936216,U134053,2026-02-06,Swap,ETH,92.73,Completed
T936217,U124233,2025-12-30,Sell,DOT,779.89,Completed
T936218,U118860,2025-08-30,Buy,SOL,454.27,Completed
T936219,U135842,2026-08-02,Buy,XRP,415.49,Completed
T936220,U115600,2026-01-24,Swap,DOT,571.45,Completed
T936221,U118942,2025-10-29,Buy,DOT,168.65,Completed
T936222,U145163,2026-01-31,Sell,DOT,77.08,Completed
T936223,U120376,2025-09-07,Sell,USDC,415.57,Completed
T936224,U130582,2026-05-21,Swap,BORG,22.56,Completed
T936225,U149910,2026-01-03,Sell,XRP,147.76,Pending
T936226,U125506,2025-12-26,Sell,BTC,915.37,Completed
T936227,U125407,2025-11-03,Sell,ETH,558.88,Completed
T936228,U106324,2026-02-27,Sell,DOT,1604.77,Completed
T936229,U142785,2026-01-07,Sell,ADA,294.39,Completed
T936230,U144952,2026-01-24,Buy,XRP,202.7,Completed
T936231,U138474,2026-07-07,Swap,ADA,281.59,Completed
T936232,U130733,2026-05-05,Buy,USDC,38.22,Completed
T936233,U143041,2026-06-07,Buy,DOT,89.26,Completed
T936234,U127237,2026-07-09,Swap,SOL,367.86,Completed
T936235,U113213,2026-05-27,Swap,USDC,304.08,Completed
T936236,U131710,2026-01-21,Swap,BORG,255.46,Completed
T936237,U102895,2026-08-04,Buy,BORG,295.93,Completed
T936238,U137294,2026-05-26,Swap,BORG,90.39,Completed
T936239,U109540,2026-02-10,Sell,ADA,62.26,Completed
T936240,U133691,2026-08-27,Swap,XRP,727.66,Completed
T936241,U115150,2026-07-12,Sell,BORG,126.99,Completed
T936242,U107555,2025-06-12,Sell,BORG,237.93,Completed
T936243,U131343,2026-08-26,Buy,XRP,1094.42,Completed
T936244,U118269,2025-10-01,Buy,ADA,85.59,Completed
T936245,U129959,2025-12-06,Sell,ETH,194.61,Completed
T936246,U142013,2025-06-11,Sell,BTC,517.86,Completed
T936247,U145546,2025-09-06,Buy,ADA,380.24,Completed
T936248,U126948,2026-01-25,Buy,BTC,303.2,Completed
T936249,U128475,2026-07-09,Swap,BTC,1027.56,Completed
T936250,U110296,2025-11-06,Sell,SOL,36.64,Completed
T936251,U141433,2025-10-27,Sell,XRP,304.88,Completed
T936252,U138784,2025-11-17,Sell,DOT,21.33,Completed
T936253,U105977,2026-01-14,Sell,BORG,134.67,Completed
T936254,U137057,2026-06-28,Swap,XRP,429.15,Completed
T936255,U120217,2026-03-08,Sell,BTC,509.95,Completed
T936256,U116184,2025-05-28,Buy,ADA,153.6,Completed
T936257,U115103,2026-07-14,Swap,ETH,557.62,Completed
T936258,U123072,2026-05-12,Sell,XRP,290.4,Pending
T936259,U131065,2026-01-13,Sell,USDC,249.54,Completed
T936260,U106685,2026-08-31,Buy,USDC,115.01,Completed
T936261,U126034,2025-10-08,Sell,XRP,742.93,Completed
T936262,U105279,2026-07-09,Swap,BTC,53.48,Completed
T936263,U140071,2025-11-14,Sell,SOL,56.11,Completed
T936264,U111749,2026-08-10,Buy,DOT,165.09,Completed
T936265,U149467,2025-12-17,Buy,USDC,206.85,Completed
T936266,U137717,2026-07-05,Buy,ADA,253.43,Completed
T936267,U111626,2026-03-03,Buy,USDC,2473.23,Completed
T936268,U130871,2025-12-05,Sell,BORG,128.89,Completed
T936269,U103798,2025-11-25,Buy,BORG,46.37,Completed
T936270,U102587,2026-06-22,Swap,BTC,50.56,Completed
T936271,U144782,2026-04-09,Swap,BORG,547.59,Completed
T936272,U131149,2026-02-12,Buy,ETH,269.19,Completed
T936273,U126305,2026-03-01,Buy,SOL,382.42,Completed
T936274,U130399,2026-05-17,Buy,ETH,74.17,Completed
T936275,U146348,2025-11-06,Swap,ADA,520.94,Completed
T936276,U105941,2025-10-26,Buy,BTC,627.64,Completed
T936277,U132546,2026-04-12,Buy,SOL,1056.18,Completed
T936278,U117525,2026-05-17,Buy,XRP,230.26,Completed
T936279,U134543,2025-09-26,Sell,DOT,26.7,Completed
T936280,U139865,2026-07-31,Buy,USDC,9.31,Completed
T936281,U118696,2025-11-07,Sell,DOT,-10.0,Completed
T936282,U143958,2026-02-01,Swap,BORG,454.18,Completed
T936283,U139946,2026-05-07,Sell,DOT,161.34,Completed
T936284,U147537,2026-03-01,Buy,ADA,142.8,Completed
T936285,U144536,2026-08-21,Buy,XRP,150.75,Pending
T936286,U138893,2026-01-03,Buy,DOT,599.04,Completed
T936287,U149372,2026-03-25,Swap,BORG,1572.06,Completed
T936288,U138708,2026-01-24,Buy,BORG,269.85,Completed
T936289,U147039,2026-05-11,Swap,SOL,51.63,Completed
T936290,U149399,2025-11-17,Buy,ADA,569.67,Completed
T936291,U110162,2025-09-16,Sell,BTC,406.09,Completed
T936292,U120208,2026-08-22,Buy,XRP,67.09,Completed
T936293,U130235,2026-05-16,Buy,XRP,607.45,Completed
T936294,U115563,2025-11-26,Buy,USDC,454.58,Completed
T936295,U113154,2025-12-02,Buy,ETH,159.0,Completed
T936296,U134855,2025-06-21,Sell,ADA,301.38,Completed
T936297,U100710,2026-02-20,Buy,BTC,184.31,Completed
T936298,U125076,2025-03-09,Buy,ETH,210.54,Completed
T936299,U126293,2026-07-19,Sell,ETH,170.83,Completed
T936300,U100851,2026-03-05,Buy,USDC,104.58,Completed
T936301,U110432,2025-11-30,Buy,XRP,234.54,Completed
T936302,U130596,2026-08-19,Swap,DOT,249.83,Completed
T936303,U140205,2026-07-29,Buy,SOL,219.11,Completed
T936304,U129116,2026-08-24,Buy,DOT,333.6,Completed
T936305,U122021,2026-04-24,Sell,USDC,95.39,Completed
T936306,U119582,2026-01-16,Sell,ETH,152.82,Completed
T936307,U105387,2026-07-19,Buy,BTC,209.0,Completed
T936308,U115511,2025-04-04,Swap,ETH,35.9,Completed
T936309,U102140,2026-06-13,Swap,ETH,142.73,Completed
T936310,U146315,2026-08-14,Buy,XRP,120.12,Completed
T936311,U138939,2026-04-24,Buy,SOL,72.29,Completed
T936312,U127131,2026-01-12,Buy,ADA,356.7,Completed
T936313,U129174,2026-02-20,Sell,ETH,754.14,Completed
T936314,U122417,2026-05-20,Buy,BORG,30.02,Completed
T936315,U123932,2025-08-16,Swap,ADA,1315.58,Completed
T936316,U109276,2026-06-21,Swap,XRP,174.57,Failed
T936317,U105562,2025-06-15,Buy,USDC,705.26,Completed
T936318,U105003,2026-06-19,Sell,USDC,9.44,Completed
T936319,U101056,2025-04-02,Swap,BTC,59.84,Completed
T936320,U116925,2025-08-22,Sell,SOL,832.66,Completed
T936321,U126649,2026-08-28,Sell,ADA,383.64,Completed
T936322,U118301,2026-05-03,Buy,ADA,342.57,Completed
T936323,U115110,2025-07-02,Swap,DOT,285.78,Completed
T936324,U114209,2026-03-28,Swap,SOL,516.89,Completed
T936325,U109094,2026-04-26,Swap,BTC,833.86,Completed
T936326,U107985,2025-08-16,Buy,SOL,673.71,Completed
